"Subset","Detail","EXvsHFD_log2FoldChange","EXvsHFD_pvalue","EXvsHFD_padj","KDIvsHFD_log2FoldChange","KDIvsHFD_pvalue","KDIvsHFD_padj","KDI_EXvsHFD_log2FoldChange","KDI_EXvsHFD_pvalue","KDI_EXvsHFD_padj"
"KDI_EXvsHFD","Pnpla2",NA,NA,NA,NA,NA,NA,0.895463759617615,0.00684293890769281,0.39517972191926
"KDI_EXvsHFD","Tspan4",NA,NA,NA,NA,NA,NA,0.382001978634459,0.00885779708593721,0.444412914429284
"KDI_EXvsHFD","4833439L19Rik",NA,NA,NA,NA,NA,NA,-0.193861833014867,0.00366252256163756,0.294880408386401
"KDI_EXvsHFD","Il1r2",NA,NA,NA,NA,NA,NA,1.80390651653674,0.00284327795794988,0.273647175035685
"KDI_EXvsHFD","Fcamr",NA,NA,NA,NA,NA,NA,1.88184906298927,0.0093092487075561,0.450412686983008
"KDI_EXvsHFD","Prdx6",NA,NA,NA,NA,NA,NA,-0.297249389818541,0.00496658350184618,0.333754411324063
"KDI_EXvsHFD","Zfp385b",NA,NA,NA,NA,NA,NA,-0.358396155812685,0.00228147225530245,0.254240847907473
"KDI_EXvsHFD","Slc43a3",NA,NA,NA,NA,NA,NA,0.208498149079908,0.00795236647991616,0.428811650071412
"KDI_EXvsHFD","Slc43a1",NA,NA,NA,NA,NA,NA,0.4127909463311,0.00401502908995502,0.307025121030492
"KDI_EXvsHFD","Chst1",NA,NA,NA,NA,NA,NA,0.737822329238704,0.00269986421796187,0.273647175035685
"KDI_EXvsHFD","Itpka",NA,NA,NA,NA,NA,NA,1.27152199085466,0.00193911444132468,0.234982523774951
"KDI_EXvsHFD","Rasgrp1",NA,NA,NA,NA,NA,NA,1.70337165330272,0.00149169368353488,0.208800194297409
"KDI_EXvsHFD","Procr",NA,NA,NA,NA,NA,NA,0.677511592450532,0.00878525265568859,0.443093300042975
"KDI_EXvsHFD","Dennd2d",NA,NA,NA,NA,NA,NA,0.852014682862933,0.00137598473555,0.201456284702455
"KDI_EXvsHFD","Tdo2",NA,NA,NA,NA,NA,NA,0.963130336174277,0.00373286358538739,0.298844703500183
"KDI_EXvsHFD","Calb1",NA,NA,NA,NA,NA,NA,2.6602405713667,0.00995133246052381,0.459767922152975
"KDI_EXvsHFD","Smc2",NA,NA,NA,NA,NA,NA,-0.344857890045508,0.0074171124291918,0.411204713074394
"KDI_EXvsHFD","Tmem38b",NA,NA,NA,NA,NA,NA,-0.222612508582057,0.00885126925450289,0.444412914429284
"KDI_EXvsHFD","Trit1",NA,NA,NA,NA,NA,NA,0.456357676529054,0.00237147603594621,0.259558734157673
"KDI_EXvsHFD","Mycl",NA,NA,NA,NA,NA,NA,0.986003653953772,5.046002923809e-05,0.0223800321676777
"KDI_EXvsHFD","Sema3a",NA,NA,NA,NA,NA,NA,1.59772574316325,0.000787424481863737,0.140632669166578
"KDI_EXvsHFD","Rhof",NA,NA,NA,NA,NA,NA,0.682070776630972,0.00324485685248519,0.28061941787673
"KDI_EXvsHFD","Aacs",NA,NA,NA,NA,NA,NA,0.639675494231748,0.000950070770260814,0.15722962239779
"KDI_EXvsHFD","Actb",NA,NA,NA,NA,NA,NA,-0.149221899173628,0.00485165370603521,0.333698335349249
"KDI_EXvsHFD","Slc46a3",NA,NA,NA,NA,NA,NA,0.452241080300875,0.00996342633799986,0.459767922152975
"KDI_EXvsHFD","Tfr2",NA,NA,NA,NA,NA,NA,-1.87663582964547,0.00544600931848991,0.350736198243948
"KDI_EXvsHFD","Cep41",NA,NA,NA,NA,NA,NA,0.390580771821795,0.00189532583897438,0.234220855188467
"KDI_EXvsHFD","Epha1",NA,NA,NA,NA,NA,NA,1.05390266782529,0.00494158727474394,0.333754411324063
"KDI_EXvsHFD","Gkn3",NA,NA,NA,NA,NA,NA,0.851882767994691,0.00135197672958752,0.201217690975389
"KDI_EXvsHFD","Pzp",NA,NA,NA,NA,NA,NA,-3.37911044049683,0.00812260509282836,NA
"KDI_EXvsHFD","Sytl2",NA,NA,NA,NA,NA,NA,0.518926780448404,0.00323146203363046,0.28061941787673
"KDI_EXvsHFD","Pagr1a",NA,NA,NA,NA,NA,NA,2.554004133886,0.00873987365570911,0.443093300042975
"KDI_EXvsHFD","Lipt2",NA,NA,NA,NA,NA,NA,0.318366345094049,0.00934297601065041,0.450412686983008
"KDI_EXvsHFD","Stx1b",NA,NA,NA,NA,NA,NA,0.451466304700308,8.819577989318e-05,0.0310449145223993
"KDI_EXvsHFD","Itgal",NA,NA,NA,NA,NA,NA,1.78619347547625,0.00321965547113733,0.28061941787673
"KDI_EXvsHFD","Hpx",NA,NA,NA,NA,NA,NA,-1.37464795773853,0.00192613128579605,0.234982523774951
"KDI_EXvsHFD","Trim21",NA,NA,NA,NA,NA,NA,0.222524069282276,0.00553755344427831,0.350736198243948
"KDI_EXvsHFD","Igsf1",NA,NA,NA,NA,NA,NA,1.48828828329998,0.00812143276650402,0.428811650071412
"KDI_EXvsHFD","Arhgap4",NA,NA,NA,NA,NA,NA,0.904238739138106,0.00458274958277381,0.3278292088632
"KDI_EXvsHFD","Lamp1",NA,NA,NA,NA,NA,NA,-0.116908800347619,0.00561773246851568,0.353917145516488
"KDI_EXvsHFD","Dusp4",NA,NA,NA,NA,NA,NA,1.02518890187553,0.000103486418443367,0.0357158563181181
"KDI_EXvsHFD","Adam3",NA,NA,NA,NA,NA,NA,2.50445874121334,0.00546934497133626,0.350736198243948
"KDI_EXvsHFD","Klhl2",NA,NA,NA,NA,NA,NA,0.590810173367316,0.00164046150144697,0.221822404000536
"KDI_EXvsHFD","Klhl36",NA,NA,NA,NA,NA,NA,0.285073144332658,0.0038122446944356,0.301453812844969
"KDI_EXvsHFD","Smpd3",NA,NA,NA,NA,NA,NA,0.894946459977735,0.00311282747519415,0.280610008495551
"KDI_EXvsHFD","Chek1",NA,NA,NA,NA,NA,NA,-0.505671335874597,0.00872618614523813,0.443093300042975
"KDI_EXvsHFD","Cyp11a1",NA,NA,NA,NA,NA,NA,1.10721607383813,0.00214343203649899,0.248862559379067
"KDI_EXvsHFD","Ptgs2",NA,NA,NA,NA,NA,NA,1.34210007419317,0.00696758552235215,0.398887521781132
"KDI_EXvsHFD","Cish",NA,NA,NA,NA,NA,NA,1.41795580577352,0.000240035519001781,0.0618956705742267
"KDI_EXvsHFD","Mctp2",NA,NA,NA,NA,NA,NA,1.63155008340731,0.00275455034896342,0.273647175035685
"KDI_EXvsHFD","Fbxo21",NA,NA,NA,NA,NA,NA,0.490469256467025,0.00203665079640192,0.245216708971307
"KDI_EXvsHFD","Rac2",NA,NA,NA,NA,NA,NA,1.28293215505291,0.00303985102052694,0.278835557495397
"KDI_EXvsHFD","Pkd1l2",NA,NA,NA,NA,NA,NA,1.53845524090191,0.00702241683805954,0.399305425130278
"KDI_EXvsHFD","Slc41a2",NA,NA,NA,NA,NA,NA,-0.314825707451293,0.00327218244741282,0.28061941787673
"KDI_EXvsHFD","Zyg11a",NA,NA,NA,NA,NA,NA,3.45792906392714,4.70592835928588e-06,0.00372709526055442
"KDI_EXvsHFD","Hrh2",NA,NA,NA,NA,NA,NA,0.934276706376816,7.97251706985635e-05,0.0293448842904543
"KDI_EXvsHFD","Pim3",NA,NA,NA,NA,NA,NA,0.34864841236684,0.00314676443173396,0.28061941787673
"KDI_EXvsHFD","Slc18a1",NA,NA,NA,NA,NA,NA,-2.2795460348803,0.00616265764053847,0.373185853368685
"KDI_EXvsHFD","Mxd4",NA,NA,NA,NA,NA,NA,-0.149927667605655,0.00108884332154823,0.173713593515492
"KDI_EXvsHFD","Bag4",NA,NA,NA,NA,NA,NA,0.320856373079422,0.00100788161030272,0.163144398467686
"KDI_EXvsHFD","Vnn1",NA,NA,NA,NA,NA,NA,1.70475110908944,0.000120661210506065,0.0382254714883215
"KDI_EXvsHFD","Shank2",NA,NA,NA,NA,NA,NA,0.892046970790483,0.00483523803431303,0.333698335349249
"KDI_EXvsHFD","Enpp6",NA,NA,NA,NA,NA,NA,1.46501755924174,0.00366895974515304,0.294880408386401
"KDI_EXvsHFD","Ciart",NA,NA,NA,NA,NA,NA,0.962714384469961,0.00877330236491929,0.443093300042975
"KDI_EXvsHFD","Pdk2",NA,NA,NA,NA,NA,NA,0.27028399318143,0.00968973501180198,0.45807337280838
"KDI_EXvsHFD","Echdc3",NA,NA,NA,NA,NA,NA,0.500678393552568,0.00919674298494722,0.449518727481827
"KDI_EXvsHFD","Akap7",NA,NA,NA,NA,NA,NA,0.213259778167501,0.00304284834568389,0.278835557495397
"KDI_EXvsHFD","Bub1b",NA,NA,NA,NA,NA,NA,-0.7067081542266,0.000212396272871586,0.0567481897253048
"KDI_EXvsHFD","Gpr176",NA,NA,NA,NA,NA,NA,-0.387844833361536,0.00720235952796588,0.402316183607485
"KDI_EXvsHFD","9430038I01Rik",NA,NA,NA,NA,NA,NA,0.461111868978043,0.00193487519140144,0.234982523774951
"KDI_EXvsHFD","Pclaf",NA,NA,NA,NA,NA,NA,-0.992771885570234,0.00801816726489091,0.428811650071412
"KDI_EXvsHFD","N4bp2l1",NA,NA,NA,NA,NA,NA,0.333583863403987,0.00486041496743359,0.333698335349249
"KDI_EXvsHFD","Car8",NA,NA,NA,NA,NA,NA,1.39568820611025,0.00173167435932798,0.225891827014454
"KDI_EXvsHFD","Serpina3h",NA,NA,NA,NA,NA,NA,-2.7150669572936,0.0065365311585751,0.383521616941563
"KDI_EXvsHFD","Acacb",NA,NA,NA,NA,NA,NA,1.62797007686534,5.3650561483878e-05,0.0232333571460929
"KDI_EXvsHFD","Cmklr1",NA,NA,NA,NA,NA,NA,1.00514134375462,0.00512355282683541,0.341200923387094
"KDI_EXvsHFD","Lrrn4",NA,NA,NA,NA,NA,NA,2.75970103820854,4.86942053905412e-05,0.0223800321676777
"KDI_EXvsHFD","1700019D03Rik",NA,NA,NA,NA,NA,NA,0.905610137586895,0.0072671098682897,0.40491313678189
"KDI_EXvsHFD","1700048O20Rik",NA,NA,NA,NA,NA,NA,0.697845908979149,0.00438684932835535,0.323125082307501
"KDI_EXvsHFD","Adgrd1",NA,NA,NA,NA,NA,NA,0.703872889419605,0.00600828068045242,0.368665026836891
"KDI_EXvsHFD","Cdc25c",NA,NA,NA,NA,NA,NA,-2.2286803015237,0.00271331120190961,0.273647175035685
"KDI_EXvsHFD","Ackr2",NA,NA,NA,NA,NA,NA,1.47950760532469,0.00383853997124549,0.301581688140652
"KDI_EXvsHFD","Trmt10c",NA,NA,NA,NA,NA,NA,0.250034995504665,0.00210378035406477,0.248143160296528
"KDI_EXvsHFD","Tst",NA,NA,NA,NA,NA,NA,0.674933026097255,0.000570296858593238,0.111919496780209
"KDI_EXvsHFD","Gm4779",NA,NA,NA,NA,NA,NA,4.72665916694477,0.00803029771751963,0.428811650071412
"KDI_EXvsHFD","Poln",NA,NA,NA,NA,NA,NA,-0.814258786307251,0.009050402324836,0.447030944722135
"KDI_EXvsHFD","Hcar2",NA,NA,NA,NA,NA,NA,1.52466047433907,0.000266450832715223,0.0671456098442362
"KDI_EXvsHFD","Pigz",NA,NA,NA,NA,NA,NA,0.539917288760689,0.000347582165388168,0.0778584050469497
"KDI_EXvsHFD","Sbsn",NA,NA,NA,NA,NA,NA,0.631107985062306,0.00743633856373733,0.411242503714312
"KDI_EXvsHFD","Lrrc75a",NA,NA,NA,NA,NA,NA,-0.21064021809849,0.00804938497804388,0.428811650071412
"KDI_EXvsHFD","Ar",NA,NA,NA,NA,NA,NA,0.908505069512184,0.000671133659888354,0.127205641381916
"KDI_EXvsHFD","Gpr156",NA,NA,NA,NA,NA,NA,1.11794593854872,0.00295009082120924,0.278835557495397
"KDI_EXvsHFD","Nr1h4",NA,NA,NA,NA,NA,NA,1.31169704636663,0.0052832580698343,0.345680249344507
"KDI_EXvsHFD","Ccdc88b",NA,NA,NA,NA,NA,NA,0.987189214666,0.00315449931893918,0.28061941787673
"KDI_EXvsHFD","Zfp473",NA,NA,NA,NA,NA,NA,-1.14242605398338,0.00637059464445068,0.378751492856135
"KDI_EXvsHFD","Nwd1",NA,NA,NA,NA,NA,NA,-0.381153123000554,0.00578733576025407,0.362542253727103
"KDI_EXvsHFD","Osr1",NA,NA,NA,NA,NA,NA,0.786155239296607,0.0054896976556242,0.350736198243948
"KDI_EXvsHFD","Sephs2",NA,NA,NA,NA,NA,NA,0.38347129406912,0.00805196657453497,0.428811650071412
"KDI_EXvsHFD","Prokr1",NA,NA,NA,NA,NA,NA,0.595535955272373,0.000550199137349524,0.110920146089664
"KDI_EXvsHFD","Adamts16",NA,NA,NA,NA,NA,NA,1.9311128425993,0.00391967705637916,0.306066050712198
"KDI_EXvsHFD","Ccdc69",NA,NA,NA,NA,NA,NA,1.07460946962255,0.00160406553815944,0.220942592386483
"KDI_EXvsHFD","Zbtb5",NA,NA,NA,NA,NA,NA,0.239110225484746,0.00914136216914983,0.448493025360767
"KDI_EXvsHFD","Tmem239",NA,NA,NA,NA,NA,NA,-3.47695588897648,0.00283860139119146,0.273647175035685
"KDI_EXvsHFD","Arhgap15",NA,NA,NA,NA,NA,NA,0.58577969379089,0.00422010804466069,0.314852077069562
"KDI_EXvsHFD","Hic2",NA,NA,NA,NA,NA,NA,0.343630556571208,0.000477388045492837,0.0998731820457467
"KDI_EXvsHFD","Lgals3",NA,NA,NA,NA,NA,NA,-0.681226178198912,0.00734647654362716,0.408309433161594
"KDI_EXvsHFD","Gpr18",NA,NA,NA,NA,NA,NA,2.19983459151823,0.00528434363851858,0.345680249344507
"KDI_EXvsHFD","Snx21",NA,NA,NA,NA,NA,NA,0.239980812413941,0.00471938608262852,0.333302884612643
"KDI_EXvsHFD","Mmp13",NA,NA,NA,NA,NA,NA,-2.20582318617072,7.70801111247444e-05,0.0289716702424124
"KDI_EXvsHFD","Gm5124",NA,NA,NA,NA,NA,NA,0.673283718678367,0.00664748017784597,0.387649468988294
"KDI_EXvsHFD","Sox6",NA,NA,NA,NA,NA,NA,0.302070110066218,0.0087558433961392,0.443093300042975
"KDI_EXvsHFD","Prkcb",NA,NA,NA,NA,NA,NA,1.18875717763323,0.000901260359270698,0.151411740357477
"KDI_EXvsHFD","Fbxo31",NA,NA,NA,NA,NA,NA,0.23279085331193,0.00271920541331372,0.273647175035685
"KDI_EXvsHFD","Myh7",NA,NA,NA,NA,NA,NA,-6.38102748766602,0.000337947752538067,0.0778584050469497
"KDI_EXvsHFD","Dusp7",NA,NA,NA,NA,NA,NA,0.243552796258249,0.0032621524528271,0.28061941787673
"KDI_EXvsHFD","9430021M05Rik",NA,NA,NA,NA,NA,NA,-2.98966808000248,0.00577840440129899,NA
"KDI_EXvsHFD","Tmem158",NA,NA,NA,NA,NA,NA,0.819616429667716,0.00278934472391899,0.273647175035685
"KDI_EXvsHFD","Arntl",NA,NA,NA,NA,NA,NA,-0.580512856942766,0.00177209258137741,0.227155636327315
"KDI_EXvsHFD","Fam72a",NA,NA,NA,NA,NA,NA,0.566482909668421,0.0034647396285675,0.28993987170986
"KDI_EXvsHFD","Timd4",NA,NA,NA,NA,NA,NA,1.12776977118066,0.00162734708941142,0.221399073955752
"KDI_EXvsHFD","Gm5069",NA,NA,NA,NA,NA,NA,-0.414530903540867,0.00297968956850366,0.278835557495397
"KDI_EXvsHFD","Ticam2",NA,NA,NA,NA,NA,NA,0.746987386761391,0.00669506433182344,0.387649468988294
"KDI_EXvsHFD","Prss34",NA,NA,NA,NA,NA,NA,1.59558053581356,0.00485297062193898,0.333698335349249
"KDI_EXvsHFD","Ccdc18",NA,NA,NA,NA,NA,NA,-0.580203053529481,0.00505614671701511,0.338153421617467
"KDI_EXvsHFD","Zfp658",NA,NA,NA,NA,NA,NA,-0.268934976256045,0.00435660878931996,0.323117580307557
"KDI_EXvsHFD","Kdm5d",NA,NA,NA,NA,NA,NA,0.228364567561208,0.00879153373101141,0.443093300042975
"KDI_EXvsHFD","Elmod3",NA,NA,NA,NA,NA,NA,0.265985645142216,0.00817632658301214,0.43068460404959
"KDI_EXvsHFD","Ces1d",NA,NA,NA,NA,NA,NA,1.23398772640575,0.00718271008395872,0.402316183607485
"KDI_EXvsHFD","Phex",NA,NA,NA,NA,NA,NA,1.9703724514249,0.000282838567725902,0.0704744727852764
"KDI_EXvsHFD","1600029O15Rik",NA,NA,NA,NA,NA,NA,0.839765958713239,0.00983065215089901,0.45807337280838
"KDI_EXvsHFD","Actg2",NA,NA,NA,NA,NA,NA,2.43077828300693,0.000330828891930763,0.0778584050469497
"KDI_EXvsHFD","Myl3",NA,NA,NA,NA,NA,NA,-4.0358694566753,0.0036635988655628,0.294880408386401
"KDI_EXvsHFD","Dbp",NA,NA,NA,NA,NA,NA,0.954490320740656,0.000838736912839698,0.145311170149478
"KDI_EXvsHFD","Tmem26",NA,NA,NA,NA,NA,NA,1.93431086330453,0.00176733454772435,0.227155636327315
"KDI_EXvsHFD","Irx1",NA,NA,NA,NA,NA,NA,3.69569279777739,0.00334849937067235,0.282343429825209
"KDI_EXvsHFD","Gdpd1",NA,NA,NA,NA,NA,NA,-0.220168428246569,0.00617601047016178,0.373185853368685
"KDI_EXvsHFD","Ppef1",NA,NA,NA,NA,NA,NA,1.08830117798544,0.00651044237363797,0.383521616941563
"KDI_EXvsHFD","Cytl1",NA,NA,NA,NA,NA,NA,1.16589515434903,0.00810760708137665,0.428811650071412
"KDI_EXvsHFD","Acat3",NA,NA,NA,NA,NA,NA,1.11518514160561,0.000193427774986016,0.0529562263961714
"KDI_EXvsHFD","Pilrb2",NA,NA,NA,NA,NA,NA,0.63028276889843,0.00583973712245281,0.363769692212117
"KDI_EXvsHFD","Klk11",NA,NA,NA,NA,NA,NA,0.942617552695667,0.000888211754717317,0.150358655516116
"KDI_EXvsHFD","Map7d3",NA,NA,NA,NA,NA,NA,0.797834440489123,0.00547193181066905,0.350736198243948
"KDI_EXvsHFD","Actc1",NA,NA,NA,NA,NA,NA,3.38154464070003,0.00307346242999899,0.279332388719909
"KDI_EXvsHFD","Prdm6",NA,NA,NA,NA,NA,NA,1.98325331758978,7.29653461183909e-05,0.0285751661315436
"KDI_EXvsHFD","Cd300ld4",NA,NA,NA,NA,NA,NA,1.59118974067755,0.00788116812435622,0.426275083721277
"KDI_EXvsHFD","Hs3st3b1",NA,NA,NA,NA,NA,NA,1.21439688841247,2.197879994878e-06,0.00221546303483703
"KDI_EXvsHFD","Gm6505",NA,NA,NA,NA,NA,NA,1.46657830390401,0.00867939586508493,0.443093300042975
"KDI_EXvsHFD","Mrgprb1",NA,NA,NA,NA,NA,NA,0.881897486780503,0.0063999046879672,0.37947670149829
"KDI_EXvsHFD","Zfp992",NA,NA,NA,NA,NA,NA,0.349872150388024,0.00527111972868214,0.345680249344507
"KDI_EXvsHFD","Il1rl2",NA,NA,NA,NA,NA,NA,1.04107257497361,0.000166358966665257,0.0479113823995939
"KDI_EXvsHFD","Lrrn4cl",NA,NA,NA,NA,NA,NA,0.671706569371206,0.00841902663009891,0.437749065386336
"KDI_EXvsHFD","Gm10369",NA,NA,NA,NA,NA,NA,0.753877579574103,0.00586959156307229,0.364605217094373
"KDI_EXvsHFD","Pappa2",NA,NA,NA,NA,NA,NA,4.25654404461636,9.06003620545466e-07,0.0010574492783798
"KDI_EXvsHFD","Prob1",NA,NA,NA,NA,NA,NA,-0.354109496318341,0.0066786161083826,0.387649468988294
"KDI_EXvsHFD","Omp",NA,NA,NA,NA,NA,NA,-0.818776979631989,0.00968539360763432,0.45807337280838
"KDI_EXvsHFD","Gm10653",NA,NA,NA,NA,NA,NA,1.50479155481498,0.0086097394831575,0.442992071411835
"KDI_EXvsHFD","Gm4070",NA,NA,NA,NA,NA,NA,0.966856949645059,0.00233188338777015,0.257272865707417
"KDI_EXvsHFD","Gm14444",NA,NA,NA,NA,NA,NA,-1.38688174709731,0.0099059262484401,0.459568662103363
"KDI_EXvsHFD","Ifi27l2a",NA,NA,NA,NA,NA,NA,1.1592165556871,0.00484027591654546,0.333698335349249
"KDI_EXvsHFD","Cd209g",NA,NA,NA,NA,NA,NA,1.1572316525749,0.00912769071338716,0.448493025360767
"KDI_EXvsHFD","Gm21981",NA,NA,NA,NA,NA,NA,0.47368561318263,0.00204568412516648,0.245216708971307
"KDI_EXvsHFD","Gm7609",NA,NA,NA,NA,NA,NA,-1.48631818806893,0.00930526444468927,0.450412686983008
"KDI_EXvsHFD","C920021L13Rik",NA,NA,NA,NA,NA,NA,0.743740200596139,0.0064507332425055,0.381470561028805
"KDI_EXvsHFD","Slc48a1",NA,NA,NA,NA,NA,NA,-0.179498111115604,0.00842888036255256,0.437749065386336
"KDI_EXvsHFD","Gm12216",NA,NA,NA,NA,NA,NA,0.661286389153643,0.000973195871803847,0.158688173920016
"KDI_EXvsHFD","Gm15616",NA,NA,NA,NA,NA,NA,1.22713691885124,0.00959787587630993,0.456743552431436
"KDI_EXvsHFD","B430010I23Rik",NA,NA,NA,NA,NA,NA,0.83882084246326,0.00699641504508263,0.398887521781132
"KDI_EXvsHFD","Gm15567",NA,NA,NA,NA,NA,NA,1.0333424970046,0.00175270438218385,0.227155636327315
"KDI_EXvsHFD","Gm15635",NA,NA,NA,NA,NA,NA,0.784510049420241,0.00565505011856694,0.355258899233259
"KDI_EXvsHFD","BB218582",NA,NA,NA,NA,NA,NA,1.45720248514072,0.00982234218945984,0.45807337280838
"KDI_EXvsHFD","Gm13703",NA,NA,NA,NA,NA,NA,-2.34377631941975,0.00423096676437272,0.314852077069562
"KDI_EXvsHFD","4930412C18Rik",NA,NA,NA,NA,NA,NA,0.471091006501127,0.0028396972883708,0.273647175035685
"KDI_EXvsHFD","Gm15943",NA,NA,NA,NA,NA,NA,-1.01556424793155,0.00244623806993838,0.259558734157673
"KDI_EXvsHFD","Gm13710",NA,NA,NA,NA,NA,NA,1.86741682092999,0.00532720268913157,0.347458961277005
"KDI_EXvsHFD","4930458D05Rik",NA,NA,NA,NA,NA,NA,0.955378121160052,0.000148927342273414,0.044034836563403
"KDI_EXvsHFD","Gm16118",NA,NA,NA,NA,NA,NA,0.783995932298511,0.00968558796738416,0.45807337280838
"KDI_EXvsHFD","E130317F20Rik",NA,NA,NA,NA,NA,NA,0.552181755206566,0.000721004322253078,0.133241598752369
"KDI_EXvsHFD","9330111N05Rik",NA,NA,NA,NA,NA,NA,1.37426755545133,0.00871519192860476,0.443093300042975
"KDI_EXvsHFD","Tmem147os",NA,NA,NA,NA,NA,NA,0.326335652773124,0.00889611243342495,0.444668949660334
"KDI_EXvsHFD","Gm26583",NA,NA,NA,NA,NA,NA,-1.18197445823918,0.00848837944366524,0.439522414209523
"KDI_EXvsHFD","Gm16675",NA,NA,NA,NA,NA,NA,0.906965015478215,0.00221799577358852,0.249676519162939
"KDI_EXvsHFD","Gm10614",NA,NA,NA,NA,NA,NA,1.62379590360527,0.0024682358027121,0.259591618220003
"KDI_EXvsHFD","Gm29084",NA,NA,NA,NA,NA,NA,-0.992052637897906,0.0095812004660563,0.456743552431436
"KDI_EXvsHFD","Zbtb11os1",NA,NA,NA,NA,NA,NA,0.375297488003894,0.00776990814792414,0.421702033728612
"KDI_EXvsHFD","Gm37310",NA,NA,NA,NA,NA,NA,1.74371202381582,0.00114524762995887,0.179210105500548
"KDI_EXvsHFD","Gm10766",NA,NA,NA,NA,NA,NA,1.22893140465596,0.00378475318824242,0.300826834059011
"KDI_EXvsHFD","Gm37488",NA,NA,NA,NA,NA,NA,-1.31014679493561,0.00897334417779451,0.446172377773029
"KDI_EXvsHFD","Ighd",NA,NA,NA,NA,NA,NA,0.934594134818758,0.00988608752384232,0.459568662103363
"KDI_EXvsHFD","Gm38244",NA,NA,NA,NA,NA,NA,2.02164305789666,0.00306561605954408,0.279332388719909
"KDI_EXvsHFD","Gm37509",NA,NA,NA,NA,NA,NA,-0.459496040249906,0.00705829953668331,0.400319310806877
"KDI_EXvsHFD","Gm31305",NA,NA,NA,NA,NA,NA,2.25110547293118,9.46617575022275e-06,0.00677167462699805
"KDI_EXvsHFD","Gm42611",NA,NA,NA,NA,NA,NA,-1.10205695424808,0.00825871431813144,0.4339934803765
"KDI_EXvsHFD","Gm42528",NA,NA,NA,NA,NA,NA,0.963084702547912,0.00934048767994346,0.450412686983008
"KDI_EXvsHFD","Gm44439",NA,NA,NA,NA,NA,NA,-1.42496825875725,0.00777760334573423,0.421702033728612
"KDI_EXvsHFD","Particl",NA,NA,NA,NA,NA,NA,0.416700545033306,0.0026881643805385,0.273647175035685
"KDI_EXvsHFD","Gm44850",NA,NA,NA,NA,NA,NA,-3.41287320825579,0.00400087601591871,0.307025121030492
"KDI_EXvsHFD","2310043P16Rik",NA,NA,NA,NA,NA,NA,0.705903908004422,0.00941861476286831,0.453074188679756
"KDI_EXvsHFD","Dcst2",NA,NA,NA,NA,NA,NA,1.30923041279879,0.00519914971257796,0.344168191122772
"KDI_EXvsHFD","Gm35315",NA,NA,NA,NA,NA,NA,-0.845302669597361,0.00282459808436982,0.273647175035685
"KDI_EXvsHFD","Gm2436",NA,NA,NA,NA,NA,NA,-6.25824592829506,0.00766341824994714,0.419614723730439
"KDI_EXvsHFD","Gm36595",NA,NA,NA,NA,NA,NA,-0.86391169858219,0.005062542206755,0.338153421617467
"KDI_EXvsHFD","Gm21370",NA,NA,NA,NA,NA,NA,-1.73888659831187,0.00959417695428982,0.456743552431436
"KDI_EXvsHFD","Eppk1",NA,NA,NA,NA,NA,NA,1.06320579936432,0.00479710510089565,0.333698335349249
"KDI_EXvsHFD","Gm49894",NA,NA,NA,NA,NA,NA,1.43054477538654,0.000738325136454062,0.135314861371944
"KDI_EXvsHFD","Gm7818",NA,NA,NA,NA,NA,NA,0.468257764667109,0.00951992202763573,0.456646651600464
"KDI_EXvsHFD","Gm33948",NA,NA,NA,NA,NA,NA,-0.731649507504533,0.00440042274787451,0.323125082307501
"KDI_EXvsHFD","Gm50012",NA,NA,NA,NA,NA,NA,0.583769320525353,0.00718527261306886,0.402316183607485
"KDI_EXvsHFD","Gm50240",NA,NA,NA,NA,NA,NA,0.324936253633802,0.00300337623120302,0.278835557495397
"KDI_EXvsHFD","9630028I04Rik",NA,NA,NA,NA,NA,NA,1.58867938794553,0.00181347392750559,0.229679017555827
"EXvsHFD_KDIvsHFD","Tat",-2.15180440620877,0.000207344819690092,0.225002111642387,-1.7877209740859,0.00169386232182143,0.377616407302121,NA,NA,NA
"EXvsHFD_KDIvsHFD","Mzb1",-3.006450810079,0.000127745237522683,0.225002111642387,-2.60539806486618,0.000626865004078065,0.26691656010377,NA,NA,NA
"EXvsHFD_KDIvsHFD","Ptx3",0.57719690244885,0.00482202698466902,0.542932837074405,-0.566570844856687,0.00762430459956258,0.623750023313383,NA,NA,NA
"EXvsHFD_KDIvsHFD","S100a9",3.73976478332093,0.00443300821374575,0.533210716688471,6.23687419018252,1.91673488874167e-06,0.00399907567187062,NA,NA,NA
"EXvsHFD_KDIvsHFD","Rxfp3",2.96009026596553,0.00613162246148788,0.582274516474774,3.18259213426201,0.0029566435233383,NA,NA,NA,NA
"EXvsHFD_KDIvsHFD","Gm37469",3.44380835416489,0.00142359237143732,0.372055904116928,3.58862630274734,0.0008305624473648,NA,NA,NA,NA
"EXvsHFD_KDIvsHFD","Gm42895",2.72683718978325,0.000514031932602186,0.290595102298331,2.32603544370878,0.00349183960848827,0.496524174657044,NA,NA,NA
"KDIvsHFD","Fap",NA,NA,NA,-0.436338645410451,0.00129742176032295,0.36092543476504,NA,NA,NA
"KDIvsHFD","Dnmt3l",NA,NA,NA,-1.85435434804319,0.00562151817061519,0.57100995386719,NA,NA,NA
"KDIvsHFD","Grk5",NA,NA,NA,-0.416977580122403,0.00765187820582049,0.623750023313383,NA,NA,NA
