"Gene","log2FoldChange","pvalue","padj"
"Cic",0.254962908243336,0.00695158482811085,0.123975540076151
"Ddx39",-0.354460894347399,0.000425559130365038,0.0585491051291782
"Adcy9",0.708722404158891,0.00276582887652975,0.0979409259138457
"Pcyt1a",0.203485949691597,0.00532534996774258,0.115583326076659
"Reep5",0.166552602265239,0.00298373883366929,0.0986695517546351
"Ncoa2",0.301158654961317,0.0020304509247259,0.0884090937450431
"Itgae",-0.550678966592801,0.0017669221365259,0.0845926235581282
"Osgep",-0.20920074414425,0.00738426758330219,0.126785025701019
"Susd2",0.662872843692917,0.00732832194775285,0.126785025701019
"Ctnnb1",0.276938177935759,0.00401952358745922,0.105171584310589
"Lsm2",-0.324261893494509,0.00639011574392779,0.12036785928643
"Dus3l",-0.373051583432779,0.00657994296978323,0.121225772157231
"Hipk1",0.258292101333977,0.00548937207988727,0.115583326076659
"Hdac5",0.201455675245391,0.000528294520313407,0.0612780045569826
"Nf2",0.254436656552353,0.001466119220006,0.0793838008166824
"Dmap1",-0.192879259554135,0.00799348840135104,0.130545540621178
"Bcr",0.355568934797526,0.00145188059488908,0.0793195557068941
"Ifrd2",-0.352082441843479,0.00496855285810023,0.113927847891943
"2610507B11Rik",0.335625605231706,0.00822248075090084,0.132088728398604
"Ifi35",-0.242823171285471,0.00644893326437487,0.120537211803584
"Kansl3",0.132431080940175,0.0079038937640313,0.130383268799491
"Rbm25",-0.543656519083615,0.00627540642103969,0.12036785928643
"Amotl1",0.328479765501525,0.00335130510831717,0.0995712510029797
"Slc41a1",0.252941373340097,0.00533399614915229,0.115583326076659
"Med16",0.286553495137381,0.00239369644785343,0.0925159526694615
"Anapc1",0.257418595324774,0.00493022527476449,0.113927847891943
"Rbsn",0.222892385116278,0.000801570706156105,0.0678430875018834
"Tbp",-0.193727428617974,0.00180898550206933,0.0856854193922291
"Tsen15",-0.314348732835432,0.00380489455760269,0.10360425458049
"Hivep2",0.419293851023973,0.00644655845230021,0.120537211803584
"Gata3",-0.888767203239684,0.00722363735263247,NA
"Mrpl32",-0.250253438743135,0.00688680925675343,0.123568315665329
"Ppfibp1",0.275501381118359,0.00887307147068411,0.136034592575093
"Gtf3a",-0.21800966646831,0.00787664524034122,0.13007944062272
"Lnx2",0.347701204395249,0.00406272613882706,0.105925696904534
"Srsf6",-0.241267263113045,0.00880397342853645,0.135434114938897
