"Gene","log2FoldChange","pvalue"
"Igha",-24.6097815575007,5.27027259329396e-09
"9230116N13Rik",0.601399849298806,0.00382978181803148
"Gm26796",2.0254326372459,0.00482772275095699
"1500004A13Rik",0.28760794208577,0.00856359773592438
"1700030C10Rik_ENSMUSG00000099759",0.899775338933481,0.0032978962756102
"Pcdha11_ENSMUSG00000102206",4.20895048816655,0.00359412557623971
"Gm37233",-1.00099471983811,0.00713106757230093
"4833412K13Rik",0.605570047104361,0.00972534227079568
"Gm40117",1.14734637719151,0.00610197297183901
"C79130",-1.09528623203387,0.00983717185047649
"Gm43972",2.36828996183222,0.00193187465729323
"Gm45597",-1.74344982897609,0.0094074723185061
"Gm18329",-1.22282076336652,0.0080428752773396
"Gm49699",2.10792965974483,0.00498306765598535
"Gm50254",-2.54769118057633,0.00645650489877939
