"Gene","log2FoldChange","pvalue","padj"
"Gpr107",-0.163366758601122,0.00493591716221936,0.549831994035795
"S100a4",0.482846951160048,0.00950209948767406,0.605270354126123
"Kctd10",-0.296399695057267,6.56606411033926e-05,0.225002111642387
"Itga3",-0.33448832848508,0.00242610481170163,0.432116476270658
"Ifrd1",0.24591639444863,0.00540136527058846,0.568098013320078
"Slc9a3r2",-0.256730282800995,0.00161921818291092,0.385425060738574
"Ddx23",-0.188573822042131,0.00702369517093461,0.593723681848699
"Supt5",-0.165721413453697,0.00996611795691496,0.614333496603384
"Map3k11",-0.261768106502513,0.00215215170592619,0.418504286499758
"Ndrg1",-0.289610675597777,0.00524066231163964,0.561645008782499
"Mprip",-0.1783923587403,0.00168330369554166,0.388413739462077
"Ddx39",0.261267541240365,0.00718431811983181,0.593723681848699
"Iglon5",0.559907305789195,0.00102306643778478,0.360088420697426
"Dedd",-0.17611675908609,0.00808680378584881,0.593723681848699
"Rbsn",-0.168689964155217,0.00838168282894325,0.594003078347698
"Rnd3",0.361940074026893,0.00155324683404784,0.381777941938303
"Plxdc1",0.699865744682955,0.00050818273663994,0.290595102298331
"Etv4",0.509689639481234,0.00855454507336882,0.594003078347698
"Ints2",0.227104187859128,0.00654600395849039,0.587399950449775
"Pip4k2b",-0.227639000571593,0.00190572104610495,0.402748317902535
"Lsp1",0.56123733452155,0.00709968969709164,0.593723681848699
"Hars2",0.159715020184876,0.00284341429757665,0.454884231993139
"Tlcd1",0.311797676398282,0.00389827668822312,0.497879920751385
"Rgs17",0.701507167550025,0.00281020989653307,0.454884231993139
"Arfgef3",0.641220140771938,0.000989478208508141,0.360088420697426
"Rspo3",-0.644521303013953,0.00883924963379685,0.594003078347698
"Tbk1",0.134339365372797,0.00383667728491988,0.497879920751385
"Wif1",2.47952480838085,0.00286146765652098,0.454884231993139
"Aebp1",0.393388926005469,0.00833651605994144,0.594003078347698
"Galnt10",-0.233348264724308,0.00258694675791127,0.449989438743443
"Rsad2",-0.474167635608401,0.00682966769442018,0.593723681848699
"Srp68",-0.14433592210726,0.00843886315244048,0.594003078347698
"Nxn",-0.273817454231962,0.000488242018060293,0.290595102298331
"Galnt16",-0.350830186069857,0.00215179761733072,0.418504286499758
"Ppp1r13b",-0.290183056918084,0.0028608250702045,0.454884231993139
"Fancc",0.172179442136128,0.00700100483399338,0.593723681848699
"Nkd2",0.617911110530395,0.000789345781054084,0.35710426279788
"Plpp1",-0.248690522234602,0.00296949127885812,0.463097284750474
"Samd4",-0.334753947410382,0.00242686916757501,0.432116476270658
"Scara5",0.454112211292129,0.00712280910178542,0.593723681848699
"Ankrd33b",-0.340002663271186,0.00893041445130213,0.594003078347698
"Osr2",0.573310402977522,0.00548484218376489,0.568939157346218
"Dscc1",0.816719258344138,0.00916828555568697,0.597471660829398
"Col2a1",0.892418233923965,0.00217691133381536,0.418504286499758
"Nit2",0.327473323671286,0.000327448692124246,0.243534584125226
"P2rx6",0.644510716190046,0.0050189039940883,0.551725335420563
"Tnk2",-0.18130514577882,0.00802006969954423,0.593723681848699
"Rcan1",-0.245350146926867,0.000174399218179864,0.225002111642387
"Tmbim6",-0.164856815499469,0.00274444673483936,0.454884231993139
"Kcnk5",-0.395027875106335,0.00307651073352557,0.468524237628744
"Ptk7",0.508214840671828,0.00224830912517648,0.420426771072873
"Adamts10",0.500317892024863,0.00337723657778646,0.468524237628744
"Scgb1a1",0.890852371654405,0.00280723219815782,0.454884231993139
"Rtn3",-0.150686241835904,0.00594368487182978,0.579329939683995
"Tjp2",-0.268458848828543,0.00837676011535721,0.594003078347698
"Plce1",-0.348911697135041,0.00863980779725828,0.594003078347698
"Rabgef1",-0.249462731104213,0.007044238365599,0.593723681848699
"Cd151",-0.173381926724901,0.00329573484651097,0.468524237628744
"Rassf3",-0.209845698443031,0.00676411765417698,0.593723681848699
"Mettl21a",0.177556340038415,0.00877945708304187,0.594003078347698
"Plekhb2",-0.306451462548789,0.000643908333983827,0.332465764944487
"B3gat2",0.6059061862678,0.00187306155995593,0.399580575993241
"Steap3",0.486478630835929,0.00220236191984572,0.418504286499758
"Uck2",-0.222845431263335,0.00387515371015483,0.497879920751385
"Axdnd1",1.75021903732632,0.00502610971992376,0.551725335420563
"Myoc",0.603556078974257,0.000674932546853465,0.332465764944487
"Fam129b",-0.300043103909036,0.000547070789674851,0.301729555290668
"Dnm1",0.506825314117298,8.97754914406374e-05,0.225002111642387
"Camsap1",-0.202911714196318,0.00775786748688979,0.593723681848699
"Fbln7",-0.323278449683959,0.00213152780237574,0.418504286499758
"Ndrg3",-0.163128041170967,0.00959439888857342,0.607735695710811
"Ctnnbl1",-0.167411424032761,0.0080358001662164,0.593723681848699
"1700013F07Rik",2.93123706055249,0.00975263368919614,0.612518039182873
"Khdc4",0.198185948069041,0.00631127441068683,0.583452821233582
"Ecm1",0.52440215108321,0.00264465391023974,0.454884231993139
