"Subset","Detail","HFDvsSD_log2FoldChange","HFDvsSD_pvalue","KDvsSD_log2FoldChange","KDvsSD_pvalue","KDvsHFD_log2FoldChange","KDvsHFD_pvalue"
"KDvsHFD","Mrpl47",NA,NA,NA,NA,0.227258644398029,0.00659730427398619
"KDvsHFD","Tnfrsf23",NA,NA,NA,NA,-0.620547672352478,0.00470448487879114
"KDvsHFD","Fam13a",NA,NA,NA,NA,1.07927281861896,0.00048296186261694
"KDvsHFD","Susd4",NA,NA,NA,NA,-0.379150913762844,0.00748886588860692
"KDvsHFD","Nipal2",NA,NA,NA,NA,0.45654430953614,0.000614937784621119
"KDvsHFD","Dap",NA,NA,NA,NA,-0.315726578719027,0.00303083646029429
"KDvsHFD","Daglb",NA,NA,NA,NA,-0.365925188177018,0.000820495309574507
"KDvsHFD","Gpatch2",NA,NA,NA,NA,-0.175494313456463,0.00768896984756632
"KDvsHFD","Vstm2b",NA,NA,NA,NA,-0.621867017929532,0.0060551078312253
"KDvsHFD","Dock3",NA,NA,NA,NA,1.14921423379846,0.0086874717849976
"KDvsHFD","Htatip2",NA,NA,NA,NA,-0.659446101344186,0.00472808370868723
"KDvsHFD","Zc3h12d",NA,NA,NA,NA,-1.06653051693284,0.00370628466927325
"KDvsHFD","Bub1b",NA,NA,NA,NA,-0.52160857059476,0.00586967561634805
"KDvsHFD","Ggt6",NA,NA,NA,NA,-2.19558506953375,0.00875074412015849
"KDvsHFD","Tlr8",NA,NA,NA,NA,-1.13568022063187,0.00834456267711633
"KDvsHFD","Dnph1",NA,NA,NA,NA,0.732446638192048,0.00636077220957399
"KDvsHFD","Kremen2",NA,NA,NA,NA,0.896372044472898,0.00735547021276085
"KDvsHFD","Hmgn1",NA,NA,NA,NA,0.148042027063051,0.00751656253469919
"KDvsHFD","S100g",NA,NA,NA,NA,-3.84524956905444,5.40385903835557e-05
"KDvsHFD","Slc16a11",NA,NA,NA,NA,1.25699943185239,0.00841085207238221
"KDvsHFD","Pde9a",NA,NA,NA,NA,0.375925874193288,8.73535497120569e-05
"KDvsHFD","Phf8",NA,NA,NA,NA,-0.427259874322469,0.00591849918296546
"KDvsHFD","Bicdl1",NA,NA,NA,NA,-0.563478798180715,0.000735694268162924
"KDvsHFD","Rhod",NA,NA,NA,NA,-0.548356267546978,7.29738654402888e-05
"KDvsHFD","Grk3",NA,NA,-0.654782787119376,0.00239389993729255,-0.593121155526989,0.00598154031879989
"KDvsHFD","Cux2",NA,NA,NA,NA,-0.541676898047241,0.009435047733431
"KDvsHFD","Rgsl1",NA,NA,NA,NA,-0.519601324006405,0.00286292090311905
"KDvsHFD","Wfdc12",NA,NA,NA,NA,-3.35003984986307,0.00366444224160143
"KDvsHFD","Tnip3",NA,NA,NA,NA,-1.338716804496,0.00337448870570747
"KDvsHFD","Tst",NA,NA,NA,NA,0.650577458063352,0.000887155768560008
"KDvsHFD","Hcar2",NA,NA,NA,NA,1.16334689460752,0.00542525333320322
"KDvsHFD","Ifitm10",NA,NA,NA,NA,0.541486841474679,0.00993130952188387
"KDvsHFD","Ccdc9b",NA,NA,NA,NA,-0.36504661075294,0.00176537363140735
"KDvsHFD","4933440M02Rik",NA,NA,NA,NA,-3.46183798351683,0.00492807444868495
"KDvsHFD","Gsg1l",2.11488214219269,0.00108671662907632,NA,NA,-2.85434284607992,8.20447615993184e-06
"KDvsHFD","Tmem198b",NA,NA,NA,NA,0.23207002149769,0.00751654331365162
"KDvsHFD","Samd14",NA,NA,NA,NA,0.236974239827731,0.00689825746020361
"KDvsHFD","Arxes2",NA,NA,NA,NA,0.637440179569705,0.00161425237358774
"KDvsHFD","Zfp689",NA,NA,NA,NA,0.283419989002098,0.00715811617098666
"KDvsHFD","Themis",NA,NA,NA,NA,-2.6434189287305,0.00457314245141305
"KDvsHFD","Zfp697",NA,NA,NA,NA,-0.553159111477585,0.00578603152023138
"KDvsHFD","Ch25h",NA,NA,NA,NA,0.89198324983016,0.00201356599808262
"KDvsHFD","Mmp13",NA,NA,NA,NA,-1.57604590521078,0.00227938723713842
"KDvsHFD","Trhde",NA,NA,NA,NA,-1.39275376507235,0.00171417661252097
"KDvsHFD","Usp29",NA,NA,NA,NA,2.96051238644028,0.000188375274681265
"KDvsHFD","H1f4",NA,NA,NA,NA,-0.914861222306074,0.00814991958034173
"KDvsHFD","Acot4",NA,NA,NA,NA,1.06586420133002,0.00465112332117591
"KDvsHFD","Gm9877",NA,NA,NA,NA,-2.73195065457749,0.00667865688492353
"KDvsHFD","Jun",NA,NA,NA,NA,0.382629424908889,0.00174488994226331
"KDvsHFD","Gm9923",NA,NA,NA,NA,2.53498427623201,0.00503926461371428
"KDvsHFD","Nap1l5",NA,NA,NA,NA,0.505631214796399,0.00496498032678483
"KDvsHFD","Cdca7",NA,NA,NA,NA,0.42020981297085,0.0042229064746946
"KDvsHFD","Cldn23",NA,NA,NA,NA,-3.07097943057277,0.0079686654268523
"KDvsHFD","S100a8",NA,NA,NA,NA,-3.69266542956865,0.000132665678038016
"KDvsHFD","Palld",NA,NA,NA,NA,-0.595503128977567,0.00101194160719372
"KDvsHFD","Txndc9",NA,NA,NA,NA,0.157620696621755,0.00854945898351523
"KDvsHFD","R74862",NA,NA,NA,NA,0.36037608111258,0.00500564420214211
"KDvsHFD","Krt4",NA,NA,NA,NA,-0.932538839582348,0.00448017267039894
"KDvsHFD","Acat3",NA,NA,NA,NA,0.90600661558633,0.00247012335237363
"KDvsHFD","Egfem1",NA,NA,NA,NA,1.27842405267675,0.00325626081414896
"KDvsHFD","Glyat",NA,NA,NA,NA,-2.48077934818427,0.00180261740666963
"KDvsHFD","Dhrs3",NA,NA,NA,NA,-0.308262070397928,0.00701716101529991
"KDvsHFD","Unc93a",NA,NA,NA,NA,2.41192847356119,0.00955708771724042
"KDvsHFD","Gm14648",NA,NA,NA,NA,0.770637062624884,0.00677948337624844
"KDvsHFD","Pde7a",NA,NA,NA,NA,-0.485030233497881,0.0091818613242174
"KDvsHFD","Dsg1a",NA,NA,NA,NA,-4.2271247896367,0.000766932615162701
"KDvsHFD","Hs3st3b1",NA,NA,NA,NA,0.791596798973011,0.00214772885167823
"KDvsHFD","Pappa2",NA,NA,NA,NA,2.66098667741687,0.00219944098802954
"KDvsHFD","Snrnp40",NA,NA,NA,NA,0.194644113923493,0.00202831035259467
"KDvsHFD","Dnajb14",NA,NA,NA,NA,-0.213492344997188,0.00807093130496061
"KDvsHFD","Itpripl1",NA,NA,NA,NA,-0.36166516158373,0.0066538108962527
"KDvsHFD","Iglc2",NA,NA,NA,NA,-3.45675395469716,0.00160718879215262
"KDvsHFD","Ddi2",NA,NA,NA,NA,-0.238847664581503,0.00470556776162093
"KDvsHFD","Serpina3m",1.73571664626088,0.000944103491764235,NA,NA,-2.33638159628014,4.63133656665908e-06
"KDvsHFD","Tm4sf19",NA,NA,NA,NA,-4.04743422677212,0.000753962558870633
"KDvsHFD","Ttll2",NA,NA,NA,NA,1.88625446848288,0.00386267479470137
"KDvsHFD","Gm9009",NA,NA,NA,NA,1.51080455120919,0.00474742192674244
"KDvsHFD","H3c15",NA,NA,NA,NA,-0.967173917596788,0.000180370654552012
"KDvsHFD","Gm12963",NA,NA,NA,NA,0.665126040813303,0.00938703211192878
"KDvsHFD","Gm11837",-0.860122309124022,3.10113311140393e-06,NA,NA,0.601938226860518,0.0008020564427622
"KDvsHFD","Gm16096",NA,NA,NA,NA,-0.990203176204312,0.0066119386147868
"KDvsHFD","Gm17300",NA,NA,NA,NA,0.620766750018339,0.00496490266071689
"KDvsHFD","1700112D23Rik",NA,NA,NA,NA,1.48324997096158,0.00977277092892636
"KDvsHFD","Myh15",NA,NA,NA,NA,-3.49031584646448,0.003351867472386
"KDvsHFD","Gm45351",NA,NA,NA,NA,-0.80308369273516,0.00339582979514479
"KDvsHFD","B130034C11Rik",NA,NA,NA,NA,0.671165461445247,0.00650893678144069
"KDvsHFD","AC168977.2",NA,NA,NA,NA,-3.17710251979509,0.00134362034904642
"KDvsHFD","Topaz1",NA,NA,NA,NA,-2.34444861118572,0.000529827510387198
"KDvsHFD","Gm21917",NA,NA,NA,NA,-2.05102041831988,0.00809078613668225
"KDvsHFD","4731419I09Rik",NA,NA,NA,NA,1.41724743559057,0.000983686932913302
"KDvsHFD","Gm26581",NA,NA,NA,NA,-1.04064386342107,0.00442354763656939
"KDvsHFD","9230116N13Rik",NA,NA,NA,NA,0.569363438382641,0.00573632955944048
"KDvsHFD","5033428I22Rik",NA,NA,NA,NA,1.27431427229384,0.00855963519441092
"KDvsHFD","Gm28187",NA,NA,NA,NA,-1.4116089959056,0.00435417745339426
"KDvsHFD","Gm7901",NA,NA,NA,NA,-0.463532206569083,0.000584528425472996
"KDvsHFD","Gm8495",NA,NA,NA,NA,2.75517782533949,0.00683456006185946
"KDvsHFD","Gm37469",NA,NA,NA,NA,3.3162487927153,0.0021147135339616
"KDvsHFD","C230085N15Rik",NA,NA,NA,NA,-1.51383488807661,0.0067865661468646
"KDvsHFD","D930036K23Rik",NA,NA,NA,NA,1.15089390807063,0.00852012351166949
"KDvsHFD","Gm36927",NA,NA,NA,NA,4.18606239013909,0.000261512639601904
"KDvsHFD","Gm37589",NA,NA,NA,NA,-1.75816273340651,0.00190755326084024
"KDvsHFD","C79130",NA,NA,NA,NA,-1.13424783314485,0.00689041498998987
"KDvsHFD","Gm3289",NA,NA,NA,NA,1.63045310738553,0.00699113721448858
"KDvsHFD","Gm44386",NA,NA,NA,NA,1.25078985482423,0.00404384007188047
"KDvsHFD","Gm43951",NA,NA,NA,NA,1.04596074955069,0.00650777566227484
"KDvsHFD","4931431B13Rik",NA,NA,NA,NA,-5.322034716172,0.00480850974991843
"KDvsHFD","9430064I24Rik",-1.15962949939472,1.34475851364491e-07,NA,NA,0.919054329999324,1.77213292744106e-05
"KDvsHFD","Gm44850",NA,NA,NA,NA,-3.60441798427422,0.00236874213946488
"KDvsHFD","Gm47108",NA,NA,NA,NA,-2.88093895894419,0.00148734808932355
"KDvsHFD","9930024M15Rik",NA,NA,NA,NA,-1.6986577280865,0.000566932910082283
"KDvsHFD","Gm36595",NA,NA,NA,NA,-1.1707943023037,0.000174163903402059
"KDvsHFD","Mirt2_ENSMUSG00000115946",NA,NA,NA,NA,-2.84733989183455,0.00666427669382216
"KDvsHFD","E130310I04Rik",NA,NA,NA,NA,-1.2947377774135,0.00340008028418624
"KDvsHFD","Gm49891",NA,NA,NA,NA,0.653412963855494,0.00247629893598222
"KDvsHFD","Gm34883",NA,NA,NA,NA,-2.49003051700294,0.00166281095573359
"KDvsHFD","AC147806.1",NA,NA,NA,NA,-2.60982167695626,0.00621771312981149
"HFDvsSD_KDvsSD","Tmem79",-1.06696709361232,0.003892749444046,-1.00543011052748,0.0041456329148156,NA,NA
"HFDvsSD_KDvsSD","Ttll5",0.317699692480912,0.000880649123967929,0.285970857400064,0.0018666716637767,NA,NA
"HFDvsSD_KDvsSD","Mlx",-0.215001683290007,0.00740731033364282,-0.281288361737447,0.000264359490783301,NA,NA
"HFDvsSD_KDvsSD","Mtmr4",0.208066467880793,0.00040444112308246,0.147398909086396,0.0091730864750249,NA,NA
"HFDvsSD_KDvsSD","Wnt9b",2.46664128888912,0.00256901082076312,2.65473287344908,0.000813735456480663,NA,NA
"HFDvsSD_KDvsSD","Pip4k2b",0.314550494517224,3.67677331310997e-05,0.21306963377962,0.00371668388249171,NA,NA
"HFDvsSD_KDvsSD","Kremen1",0.32314195503793,0.000433226017180125,0.256825443996474,0.00369376253709142,NA,NA
"HFDvsSD_KDvsSD","Galnt10",0.287182327976501,0.000357562879114701,0.211367969396431,0.00638668171552423,NA,NA
"HFDvsSD_KDvsSD","Rnaseh1",-0.31542623649944,0.000519010949792963,-0.246688126100116,0.00437674495501212,NA,NA
"HFDvsSD_KDvsSD","Acly",-0.75275723113483,0.000490428405490446,-0.919098819409907,1.00099838518665e-05,NA,NA
"HFDvsSD_KDvsSD","Gpatch2l",0.275525704298124,0.00209318074999813,0.226036711086691,0.00876397366855717,NA,NA
"HFDvsSD_KDvsSD","Nedd9",0.309827577341813,0.00845118533209174,0.304876259255435,0.00714326930985293,NA,NA
"HFDvsSD_KDvsSD","Tkt",-0.334781919733627,0.000700210805320294,-0.324741824194611,0.000643072334602046,NA,NA
"HFDvsSD_KDvsSD","Mgrn1",0.234986940174066,4.34710440399495e-05,0.171759062094522,0.00191541810710722,NA,NA
"HFDvsSD_KDvsSD","Rabl2",-0.369945079085992,0.000652239797980692,-0.292981854924018,0.00447845989847177,NA,NA
"HFDvsSD_KDvsSD","Fmnl3",0.216287499212808,0.0014035844949757,0.189209164882374,0.00368349938278187,NA,NA
"HFDvsSD_KDvsSD","Npff",-0.914018748658885,0.00292939984198802,-0.839970384895606,0.00434048731007075,NA,NA
"HFDvsSD_KDvsSD","Rrp36",-0.292847097923924,0.000420155453594791,-0.225300952892976,0.00443406390042986,NA,NA
"HFDvsSD_KDvsSD","Cmtr1",0.196375136171705,0.00209862897230226,0.159132277820031,0.00960845366313544,NA,NA
"HFDvsSD_KDvsSD","Srbd1",0.227143134624027,0.00317152385175,0.267318106175593,0.000292825285639432,NA,NA
"HFDvsSD_KDvsSD","Tnfrsf25",-0.78899378827413,0.00653534125256903,-0.945954742609471,0.000709291009129185,NA,NA
"HFDvsSD_KDvsSD","Syt2",0.991601320006559,0.000211383178728966,0.728519258845856,0.00487159632919876,NA,NA
"HFDvsSD_KDvsSD","Acss2",-0.707252910856552,0.00216342597305073,-0.999796165718035,6.84755404600526e-06,NA,NA
"HFDvsSD_KDvsSD","Slc4a2",0.160352196410393,0.00322107641264904,0.135217863703684,0.00985789796593617,NA,NA
"HFDvsSD_KDvsSD","Slc2a5",-4.40232112763009,5.8570428994866e-07,-4.47381115226337,7.65567379705752e-08,NA,NA
"HFDvsSD_KDvsSD","Hgfac",-1.75108953546718,0.00916785469244432,-2.13242559996141,0.00139772214315528,NA,NA
"HFDvsSD_KDvsSD","Ddx55",-0.427454928200939,0.000229510468817709,-0.389542557988452,0.000465769038254689,NA,NA
"HFDvsSD_KDvsSD","Stx2",0.110229008308781,0.00925351936901778,0.106293336011816,0.0088308136863069,NA,NA
"HFDvsSD_KDvsSD","Setd6",-0.282298171650402,0.00354959933342451,-0.239938237503363,0.00955131422222275,NA,NA
"HFDvsSD_KDvsSD","Sltm",-0.402680420945446,0.00327631261186794,-0.348939547307324,0.00815059392943373,NA,NA
"HFDvsSD_KDvsSD","Ngp",16.7059589264852,1.21139566198376e-05,18.3553990514604,4.14731107393158e-07,NA,NA
"HFDvsSD_KDvsSD","Flcn",-0.270404452572721,0.0085216525848331,-0.294750108538349,0.002879901626474,NA,NA
"HFDvsSD_KDvsSD","Usp36",-0.279871732515739,0.000827410576140797,-0.253000960984816,0.00164121897546887,NA,NA
"HFDvsSD_KDvsSD","Thrsp",-1.35591520062389,0.00313857866284624,-1.55732543861741,0.000430443335052096,NA,NA
"HFDvsSD_KDvsSD","Dhx38",0.220903136359406,0.000633932664487281,0.166973215376131,0.00728543933354846,NA,NA
"HFDvsSD_KDvsSD","Kat7",0.166907670871342,0.00495501250143853,0.169055583151074,0.00309708396306751,NA,NA
"HFDvsSD_KDvsSD","Ankrd42",0.494667634942342,0.00636097464037225,0.454411462284069,0.00917700562371636,NA,NA
"HFDvsSD_KDvsSD","Meis3",-0.469085455032939,0.000232445791367865,-0.314292182339174,0.0095708968956009,NA,NA
"HFDvsSD_KDvsSD","N6amt1",-0.234196779207229,0.00638808879002765,-0.232380535539952,0.00480040004400728,NA,NA
"HFDvsSD_KDvsSD","Rprml",-1.33072153760753,0.00483572615758902,-1.24626670447135,0.0057098237681476,NA,NA
"HFDvsSD_KDvsSD","Pcdhb13",0.860846372381074,4.50705334874346e-05,0.566372030805769,0.00599831821341544,NA,NA
"HFDvsSD_KDvsSD","Gm10030",-0.731755356732527,0.00235340389666136,-0.791846715138749,0.000534321265061403,NA,NA
"HFDvsSD_KDvsSD","Igf1os",-1.3484658841995,0.00122430867234202,-1.3116673326622,0.000838652261582197,NA,NA
"HFDvsSD_KDvsSD","9630013D21Rik",-1.08982860559096,0.000878583036889225,-0.815256563375545,0.00898920082195913,NA,NA
"HFDvsSD_KDvsSD","Syn3",-1.05176240510302,0.00157092130826467,-0.905569030428363,0.0047209161081482,NA,NA
"HFDvsSD_KDvsSD","Cebpd",-0.553755161371133,0.00314370278950355,-0.475392901834492,0.00848089275154696,NA,NA
"HFDvsSD_KDvsSD","Mroh8",2.4423973965412,0.0047939531647952,2.6631324392926,0.0015547219776486,NA,NA
"HFDvsSD_KDvsSD","Gm12261",1.97599922314913,0.00360139505092456,1.79170924615818,0.00703120016330928,NA,NA
"HFDvsSD_KDvsSD","Gm11827",-1.12322646982378,0.000426228665558335,-0.843686634662469,0.00453378882814745,NA,NA
"HFDvsSD_KDvsSD","Gm13404",-0.974169862333198,0.00339397650582238,-0.913183563690389,0.00344364652391419,NA,NA
"HFDvsSD_KDvsSD","BB365896",-2.15426772634527,4.16615493169277e-06,-1.34298397439045,0.00234739210221499,NA,NA
"HFDvsSD_KDvsSD","Gm21092",0.477400761764828,0.00585587642347792,0.454745104048862,0.00633499060334403,NA,NA
"HFDvsSD_KDvsSD","Cphx2",5.29589135988365,0.00110998063228606,4.55552392443256,0.00404345499241138,NA,NA
"HFDvsSD_KDvsSD","Gm38309",-1.24507845790134,0.000897450998888346,-0.963556192518595,0.00637361927448981,NA,NA
"HFDvsSD_KDvsSD","Gm37390",-2.81818151470927,0.00531590944075265,-2.3855432650643,0.00668495363132925,NA,NA
"HFDvsSD_KDvsSD","Pcdhgb7",0.566134572335313,0.000194702595354594,0.574030300671049,8.70716385381929e-05,NA,NA
"HFDvsSD_KDvsSD","Gm42727",-0.977183875531818,0.000150606073687944,-0.6589780737968,0.00494692819043232,NA,NA
"HFDvsSD_KDvsSD","5033425B01Rik",-1.79456115903402,0.000247496303115618,-1.37341837638832,0.00268454033881959,NA,NA
"HFDvsSD_KDvsSD","Gm8162",-2.65265884350242,0.000218729331861891,-1.6721603824048,0.0073358838031791,NA,NA
"HFDvsSD_KDvsSD","Gm30122",-0.720354890917947,0.00577961415852582,-0.695813625769218,0.00539710209886798,NA,NA
"HFDvsSD_KDvsSD","Gm48146",-1.2198617492512,0.00123207149660698,-0.92424461019624,0.00852737182051631,NA,NA
"HFDvsSD_KDvsSD","Gm49555",-2.20159907460162,0.00409545239255109,-1.98578193567079,0.0034437618369068,NA,NA
"HFDvsSD_KDvsSD","Gm31356",0.973225242335854,8.91253489236889e-05,0.808676726179781,0.000776930058865235,NA,NA
"KDvsSD","Coasy",NA,NA,-0.251907687585674,0.00284796429447754,NA,NA
"KDvsSD","Zim1",NA,NA,1.53717986566935,1.19530011557907e-05,1.33453594809051,0.000141464355797577
"KDvsSD","Ncan",NA,NA,-2.04240901320401,0.00867884332064248,-2.91051936123464,0.000179155965179223
"KDvsSD","Spo11",NA,NA,-2.10348392775809,0.00784220981364547,NA,NA
"KDvsSD","Lmbr1",NA,NA,0.252323446905838,0.00631820572342212,NA,NA
"KDvsSD","Vip",NA,NA,-2.45528443241424,0.00937265534616687,NA,NA
"KDvsSD","Prss57",NA,NA,-1.13861134324871,0.00361909220618982,NA,NA
"KDvsSD","Acsl6",NA,NA,0.436348077960466,0.00297316467469083,NA,NA
"KDvsSD","Rps6ka5",NA,NA,0.240464992752358,0.00370936122715791,NA,NA
"KDvsSD","Serpinb9b",NA,NA,-2.12171048484049,0.00513981058165982,NA,NA
"KDvsSD","Dnah12",NA,NA,-2.6852629566791,0.00785320855769924,NA,NA
"KDvsSD","Mal2",NA,NA,-1.33383829300903,0.0013644802271458,-1.85344346628321,7.6734646993281e-06
"KDvsSD","Rin1",NA,NA,0.461071291453358,0.00483432117770628,NA,NA
"KDvsSD","Ctsw",NA,NA,-1.20469165725699,0.00629230933540118,NA,NA
"KDvsSD","Jph3",NA,NA,0.785021284733725,0.00487264556873605,NA,NA
"KDvsSD","Gsta3",NA,NA,-1.13344926489866,0.00781916623659592,NA,NA
"KDvsSD","Atg16l1",NA,NA,-0.18735528644629,0.00621880872150575,NA,NA
"KDvsSD","Tgm3",NA,NA,2.66882372651373,0.00477411533976365,NA,NA
"KDvsSD","Atp8b5",NA,NA,-0.832826474898507,0.00845346766325115,NA,NA
"KDvsSD","Gne",NA,NA,0.158213653806792,0.009559606365346,NA,NA
"KDvsSD","Cdc7",NA,NA,-0.467523742825653,0.00621745351921765,NA,NA
"KDvsSD","Slc23a4",NA,NA,1.23902926470855,0.00529942121160936,NA,NA
"KDvsSD","Anxa4",NA,NA,0.148375847916669,0.00807858024935409,NA,NA
"KDvsSD","Bhlhe40",NA,NA,0.351978797743827,0.00857073827787903,NA,NA
"KDvsSD","Mrgprf",NA,NA,0.343508049005159,0.000347301378653251,NA,NA
"KDvsSD","Awat2",NA,NA,-1.00339421603135,0.00658730914712344,NA,NA
"KDvsSD","Ldhd",NA,NA,-0.287989751619992,0.00845073445881755,NA,NA
"KDvsSD","Ilf3",NA,NA,0.144240493888105,0.00406382644587749,NA,NA
"KDvsSD","Tinag",NA,NA,-2.21501864487446,0.0018844350957591,-2.4406413030294,0.000523187145148069
"KDvsSD","Me1",NA,NA,-0.584853986248688,6.50949231636507e-06,NA,NA
"KDvsSD","Heyl",NA,NA,0.577023900497008,0.00186770410933853,NA,NA
"KDvsSD","Entpd6",NA,NA,-0.391230507024126,0.00564530806434249,NA,NA
"KDvsSD","Recql4",NA,NA,-0.415302466287315,0.00432342847964354,NA,NA
"KDvsSD","Ccl5",NA,NA,-1.5805742220243,0.000191127051435699,NA,NA
"KDvsSD","Fbxo33",NA,NA,-0.208900266993145,0.00224609707683639,NA,NA
"KDvsSD","Nme5",NA,NA,0.588952257806703,0.00311069614606455,NA,NA
"KDvsSD","Zfp39",NA,NA,0.245090559103108,0.00852049055214848,NA,NA
"KDvsSD","Psd",NA,NA,-0.465847697135354,0.0066218995743311,NA,NA
"KDvsSD","Stag1",NA,NA,0.232939381356744,0.00536217599898686,NA,NA
"KDvsSD","Trmt6",NA,NA,-0.149053843715919,0.00610916330012249,NA,NA
"KDvsSD","Wdr19",NA,NA,0.274333378552628,0.00939167362795503,NA,NA
"KDvsSD","Akap12",NA,NA,0.368722773085525,0.00131948378427295,NA,NA
"KDvsSD","Abcf1",NA,NA,-0.173318337193634,0.000960230193357032,NA,NA
"KDvsSD","Eme1",NA,NA,-1.20104857795774,0.00525276187782062,NA,NA
"KDvsSD","Polg",NA,NA,-0.144379346421361,0.00855948465999673,NA,NA
"KDvsSD","Wdr70",NA,NA,-0.172823405733122,0.00894531436624682,NA,NA
"KDvsSD","Pnrc1",NA,NA,-0.189689856057379,0.00448442442206305,NA,NA
"KDvsSD","Klhdc4",NA,NA,-0.241076650757221,0.00769031323348451,NA,NA
"KDvsSD","Gm15429",NA,NA,0.758192694704117,0.00996409209858727,NA,NA
"KDvsSD","Bcor",NA,NA,0.25119199147532,0.00808458472163762,NA,NA
"KDvsSD","Slc25a34",NA,NA,1.84029553189166,0.00317003607437782,NA,NA
"KDvsSD","Trafd1",NA,NA,-0.242420615599579,0.0069124872353195,NA,NA
"KDvsSD","Pcdhb14",NA,NA,0.387641161012909,0.00735876819104551,NA,NA
"KDvsSD","Efcab8",1.31410262646781,0.0014250001464762,1.28343816223295,0.00123607988990311,NA,NA
"KDvsSD","Dnd1",NA,NA,-0.685165801934605,0.00634024047831566,NA,NA
"KDvsSD","Poln",NA,NA,-0.817401387941624,0.00977129065805659,-1.19555206626412,0.000138968649166698
"KDvsSD","Dnah14",NA,NA,-0.949366646443622,0.00105774288918479,NA,NA
"KDvsSD","Arid4a",NA,NA,-0.322270265127612,0.00253772955484388,NA,NA
"KDvsSD","Tmem81",NA,NA,-0.433093362779648,0.00349424264448697,NA,NA
"KDvsSD","Nog",NA,NA,0.79975581203074,0.00946504795794282,NA,NA
"KDvsSD","Sorl1",NA,NA,-0.894304683113602,0.000975879387301759,NA,NA
"KDvsSD","Brd8dc",-0.602710826730495,0.00616846610168675,-0.665264402882784,0.00152320634119494,NA,NA
"KDvsSD","Fbxo46",NA,NA,-0.243998911248965,0.00381401955363249,NA,NA
"KDvsSD","Prss27",NA,NA,-1.6818266695173,0.00124325420745103,NA,NA
"KDvsSD","B3gnt2",NA,NA,0.639624533773419,0.00622781236465554,NA,NA
"KDvsSD","Gm9967",NA,NA,-0.885187174573638,0.00142753974048003,NA,NA
"KDvsSD","BC043934",NA,NA,0.482174390068918,0.00103845942283461,NA,NA
"KDvsSD","Cngb3",NA,NA,-2.91585960459795,0.00980089487020099,NA,NA
"KDvsSD","Cxcl2",NA,NA,-1.73775639599401,0.00654944948295008,NA,NA
"KDvsSD","0610039K10Rik",NA,NA,2.09501948234437,0.00834536043695382,NA,NA
"KDvsSD","Cep128",NA,NA,0.299492117307696,0.00550101366414176,NA,NA
"KDvsSD","Hsf5",NA,NA,-1.56246191954432,0.00492368163072141,NA,NA
"KDvsSD","Gm9696",NA,NA,-3.7186320187127,0.00375493314004068,-4.2502253045694,0.00085631952117314
"KDvsSD","Fv1",NA,NA,0.438162675153577,0.00552562423544885,NA,NA
"KDvsSD","Acrbp",NA,NA,-0.626585750556914,0.00720176513025665,NA,NA
"KDvsSD","Serpina1e",NA,NA,2.52710785259086,0.00462342466676898,NA,NA
"KDvsSD","Osgin1",NA,NA,0.437194008589806,0.00130995862009475,NA,NA
"KDvsSD","Gm5544",NA,NA,-2.62936264866009,0.00259944711775009,NA,NA
"KDvsSD","Clec4g",NA,NA,3.27955732197373,0.0027044412150293,NA,NA
"KDvsSD","Gm10941",NA,NA,-1.03470760863022,0.000464519400884632,NA,NA
"KDvsSD","Emc1",NA,NA,-0.19374707687979,0.00530356634461111,NA,NA
"KDvsSD","Gm11783",NA,NA,-2.17993541761822,0.00601124507396779,NA,NA
"KDvsSD","Gm11839",NA,NA,-0.789508949017783,0.00532460757153314,NA,NA
"KDvsSD","Gm13039",NA,NA,1.38439701813236,0.00429159724934906,NA,NA
"KDvsSD","Gm14038",NA,NA,0.729834107955024,0.00694195003191166,NA,NA
"KDvsSD","Gm6542",NA,NA,-1.14312649087387,0.00164208373997649,NA,NA
"KDvsSD","Selenok-ps1",NA,NA,-1.34192117279881,0.00336063699389239,NA,NA
"KDvsSD","Arhgap27os3",NA,NA,-2.09105897938627,0.00278815853375299,NA,NA
"KDvsSD","Xist",NA,NA,-1.16283457102479,0.000136441314817387,NA,NA
"KDvsSD","Gm13205",NA,NA,-1.32564991830975,0.00166888194589854,NA,NA
"KDvsSD","4930404I05Rik",NA,NA,-0.913052483846858,0.00835434305972066,NA,NA
"KDvsSD","Gm16091",NA,NA,0.518835173394753,0.00663831281514572,NA,NA
"KDvsSD","Gm26083",NA,NA,-2.62823401493453,0.00560264065406953,NA,NA
"KDvsSD","Rps6kc1",NA,NA,0.139693718888135,0.00925121376528708,NA,NA
"KDvsSD","Sco2",NA,NA,0.612195951502543,0.00647939116087639,NA,NA
"KDvsSD","4930515G01Rik",NA,NA,0.78697641289063,0.0086821144664622,NA,NA
"KDvsSD","Gm21811",NA,NA,0.427943876599258,0.00975647163953289,NA,NA
"KDvsSD","Cep83os",NA,NA,0.255640693197056,0.00827324866205376,NA,NA
"KDvsSD","Gm37109",NA,NA,-1.23548685176223,0.00628668661223798,NA,NA
"KDvsSD","9430053O09Rik",NA,NA,-0.954543653319851,0.00158588299723914,NA,NA
"KDvsSD","Gm37531",NA,NA,-1.20601745582226,0.00327769755090605,NA,NA
"KDvsSD","Gm37856",NA,NA,-2.21498469309931,0.0069317156872498,NA,NA
"KDvsSD","Gm37510",NA,NA,-1.45292743680188,0.0047644331593999,NA,NA
