"Gene","log2FoldChange","pvalue","padj"
"Klf6",-0.204892119119476,0.000969691575151304,0.156228187911779
"Fap",0.402383457392715,0.002964258247592,0.223170010581104
"Dnmt3l",1.64503168283966,0.00793755753574304,0.29259576046951
"Serpinf1",0.608368836644573,0.00351020491498716,0.230501233440046
"Fmr1",0.638564036005773,0.000815976730231909,0.144255580727178
"Col6a1",0.557660138364598,0.00137500946031837,0.176773683257007
"Lsr",-0.426837455124192,0.00288208910656475,0.222558742795328
"Sync",1.00837215743749,9.33216419257592e-06,0.016225522809492
"Cct3",-0.156309125067707,0.00806599414385998,0.295049342341873
"Ergic1",0.293337951982668,0.00884137498974135,0.300843014270975
"Ddx18",-0.246928831487878,5.60509507608712e-05,0.0476524421126848
"Naglu",0.280132337377002,0.00494911270244805,0.255953129637002
"Nfix",0.379655186616028,0.0040550933430194,0.244944552054712
"Gtf2f1",-0.312440895681632,0.00405741407342441,0.244944552054712
"Plin4",1.32576383607749,0.00304641902973719,0.224147459788565
"Prkar2b",0.415847003149526,0.00166842091621252,0.189184423890533
"Ddx23",-0.186676141866339,0.00762347291293623,0.288668128594377
"Ncstn",0.283441324368466,0.00872182523130851,0.300843014270975
"Kpna6",0.275511606111168,0.00677459195244035,0.27878715285151
"Nob1",-0.21254114320067,0.00294135158586933,0.223170010581104
"Ruvbl2",-0.15489222193929,0.00422115093708754,0.247483417614163
"Mmd",1.14692186930599,0.00759210517674441,0.288003058922901
"Dnmt1",0.206630612491334,0.00886783233208636,0.300843014270975
"Ikbkg",0.216983849412565,0.00861596049375332,0.300843014270975
"Polr2e",-0.266574585724841,0.00979288117318606,0.310065345034386
"Hdac9",0.920556296907349,0.000505896761891496,0.124176824001226
"Pou1f1",-2.202100289262,0.000970023266669398,NA
"Plod3",0.287073569092796,0.000101835119396992,0.055912840292075
"Prcc",-0.214259090102566,0.0054034870784955,0.261884175730755
"Chd5",0.490419181425079,0.00713965202987882,0.284048572966072
"Nid1",0.476073416946869,0.00724481005075538,0.284048572966072
"Ranbp1",-0.201374253044389,0.00836511349782311,0.298460055032237
"Rfx5",0.48814148762643,0.000568550737311883,0.130354314101924
"Gpr108",-0.131018744426349,0.00502955075993251,0.257983757067668
"Prg4",2.18871238035746,1.85556292905522e-05,0.0236491826103933
"Htra1",0.551149223061102,0.00425235771821363,0.248518743509269
"Zbtb17",-0.221581154121812,0.00542420207032866,0.261968870359577
"Arpc2",-0.167342472567112,0.00466700669835995,0.25221671314025
"Hfe",0.400015766968889,0.00789072505822065,0.292085828612841
