"Gene","log2FoldChange","pvalue","padj"
"Nr4a3",-1.06334779842686,0.00156291878506134,0.18319515467146
"Tmem38b",0.239414291706394,0.0048159448003353,0.255442954117413
"Rnf11",0.422712371213876,0.000409209356883124,0.113836586960127
"Pramef12",1.76829380381897,0.00349882967824641,0.230501233440046
"Ppie",-0.265517934166631,0.00802881589483305,0.294399323075214
"Mknk1",0.223437896390675,0.000592531491594803,0.131516777028021
"Zcchc17",-0.286332363294323,0.0082176362404566,0.297661046043206
"Azin2",0.375770972420594,0.00471072734993377,0.25221671314025
"Gpn2",-0.264148334743376,0.00284248319244975,0.222200117480201
"Gnl2",-0.204180851363889,0.00607332779334319,0.270041103124177
"Cdk14",0.547342080361023,0.00703867485754966,0.283503691559684
"Mxra8",0.218943693746486,0.00253404877149923,0.220260265756509
"Htra3",0.685858276058918,0.00291182770426116,0.223170010581104
"Man2b2",0.301204709458478,0.000678841634127451,0.140231206479556
"Fam114a1",0.170521412773954,0.00562851604446296,0.265086588604233
"Asphd2",-0.423740840566279,0.0010202089014006,0.156228187911779
"Rassf6",-1.65172519221193,0.00346620793619385,0.230501233440046
"Rsrc2",-0.131009144083926,0.0090516700771567,0.301192063674895
"Psmd9",-0.212560534806365,0.00406071568364829,0.244944552054712
"Gatc",-0.161203524973844,0.00602240705644951,0.270041103124177
"Zfp12",-0.140868083904838,0.00721280393158871,0.284048572966072
"Plbd2",0.287801331596013,0.00789572504494069,0.292085828612841
"Tfpi2",0.827933648110921,0.00352568700138756,0.230501233440046
"Rbm28",0.440800269984805,0.000237364113464312,0.0833410258339063
"Tfr2",2.24792191792024,0.00091432859186445,0.153704689099041
"Mepce",-0.197815634367311,0.00410901999708345,0.244944552054712
"Calu",0.231069028004411,0.00684977975956764,0.279711052847924
"Slc13a4",0.829829787378791,0.00230210747858765,0.216197691506835
"Slc23a4",1.50529977037622,0.000647724743643349,0.135962984655591
"Tcaf2",0.529876258156049,0.00474150027360537,0.253009364983382
"Pcyox1",0.338835458800808,0.000219297660425975,0.0833410258339063
"1700003E16Rik",-0.425657305953263,0.00780371637301328,0.291618952717853
