"Gene","log2FoldChange","pvalue"
"Mid2",0.244992719286914,0.00623673091975128
"Dgke",0.276375100020095,0.00541855390535422
"Trappc10",0.187515329946992,0.00603592886633167
"Tmprss2",0.869358592162156,0.00711694948119849
"Rab5b",0.204147380266561,0.00916326043585279
"Sult5a1",-0.528385000378962,0.00471103258530813
"Heatr6",0.179388112433618,0.00213300263455202
"Epn2",0.171362890431436,0.000511664805966558
"Timp1",-1.04373530485969,0.00485392611941718
"Agpat3",0.188798603434233,0.0013232911991553
"Uhrf1",-1.08087002598704,0.00153295766790677
"Rarg",0.212520068814159,0.00455953806794735
"Tubb6",-0.443107243621484,0.00241424961669802
"Ddx18",-0.164022864508516,0.00733889143503013
"Nup214",0.299407283864329,0.000814883250804282
"Cd3g",-1.12318687443184,0.00233179077006196
"Supt6",0.299622363809187,0.00236127607189898
"Sdf2",-0.225376870015558,0.00699364469349634
"Stat6",0.141519872029669,0.0048210542258826
"Peg3",1.01625858993522,8.02479586238024e-05
"Zim1",1.88357219537294,8.02324448112622e-08
"Ciao3",-0.234260530330756,0.00454432031004149
"Tiam1",0.307954437098844,0.00321574015013904
"Etv3",0.235879632459239,0.00424788545074797
"Paf1",-0.230144740871335,0.0024458558068912
"Cyp4f18",-1.08820040853317,0.00624907024771554
"Ddr1",0.260055818471638,0.00162435375279688
"Klc4",-0.236076959846841,0.00893856093983846
"Bax",-0.30689194924599,0.00966551174180382
"Hlf",0.451667354301289,0.000601724762943911
"Atn1",0.265024903960879,0.00574601329082733
"Sgce",0.175972076627809,0.00620981582945519
"Tbl2",0.21185699641917,0.000840163453262805
"Mprip",0.155407720288708,0.00622088784842171
"Asf1b",-0.721034503628373,0.00646201089268554
"Ddx39",-0.311655339148892,0.00127615943513131
"Adcy9",0.590298303558322,0.00974338339639259
"Pcyt1a",0.186097022094298,0.00819238176906135
"Spo11",-3.33086108043524,0.000669071034984063
"Ncoa2",0.307734416542837,0.00106883492082437
"Itgae",-0.580686534164766,0.000623298974188382
"Zbtb17",-0.219597935167271,0.00587455105795248
"Slc4a1",2.92132843820482,0.00316265329630694
"Cdk4",-0.161727500888807,0.00858475093617076
"Ttc25",-0.689969174369493,0.00357238057362745
"Ezh1",0.150999935433781,0.00250796940171903
"Clic1",-0.20083550108975,0.0089181879863942
"Ccl8",-1.9781574221485,0.00367557548383365
"Fxyd5",-0.467966491879798,0.000969918841859748
"Kansl3",0.16499190221203,0.00059290159275056
"Tnfrsf22",0.351235753569957,0.00184755148830863
"Ttll5",0.3175742130677,0.000564191754522428
"Slc41a1",0.300773965611588,0.00058513165091003
"Elof1",-0.299355601751305,0.0080983337778321
"Anapc1",0.23472333838261,0.00781604323755529
"Srp19",-0.342088213887668,0.00531169855471025
"Rabl6",-0.212985314154519,0.00196324633950478
"Ttbk1",1.14340563967025,0.00645811842955386
"Mrpl32",-0.231665801498936,0.00937276596304827
"Fcrls",-1.01696705613583,0.00564983100541543
"Fcgr1",-0.738805821801797,0.00478947626632625
"Ncf1",-0.887466978020012,0.00760665832652709
"Chdh",0.370838218415571,0.000895218446448296
"Gtf3a",-0.206301870952361,0.00903473637269934
"Nbr1",0.228976114234971,0.00476674240442403
"Mlx",-0.262251151078182,0.000712507444842159
"Med13l",0.349223388600522,0.00224748863865021
"Mtmr4",0.221305062656279,9.52444738154027e-05
"Kdm6b",0.303038576027061,0.00546904882373737
"Pip4k2b",0.203638735587443,0.00563500153086728
"Tbx3",0.615773479154517,0.00591207852294095
"Sp2",0.214994755847379,0.00329170430983452
"Dync1h1",0.344980540757818,0.00498153763628471
"Abca5",0.433460610686519,0.00187844744650201
"Cxcl16",-0.786447209791296,0.00101662480783193
"Med11",-0.264232108703452,0.00907401502779103
"Ccl9",-1.04809380904207,0.0019023285470986
"Atp6v0a1",0.253053866890499,0.00668251154546725
"Ccdc12",-0.378271640004742,0.000232323924963821
"Mrpl24",-0.245345612698578,0.00794136763964516
"Lyst",0.278126702581187,0.00443146332207349
"Rmnd1",-0.24428795673781,0.00589377660260903
"Fbxo5",-0.431342857525628,0.00411763791067291
"Rwdd1",-0.29239140208986,0.00329160659681389
"Utrn",0.390194510881148,0.00611168073445144
"Psen1",0.148508717268344,0.00823132396044028
"Tmcc3",0.222536363296844,0.00609097004422081
"Ccar1",-0.363893153290273,0.00538200108990189
"Dnajb12",0.178272994841407,0.0012366594936519
"Yeats4",-0.263988941994688,0.000154672001153721
"Sf3a2",0.299141011599012,0.00252346933353634
"Vps13d",0.28484402196026,0.00534985103308163
"Fbxw11",0.175814449667465,0.00803853895465696
"Sptbn1",0.325538304427763,0.00207754562682537
"Prss57",-1.4148150155114,0.00051008420067867
"Kremen1",0.254929402170519,0.0039916205322125
"Havcr2",-1.18271938464943,0.00835952872567333
"2310033P09Rik",-0.362733451085913,0.00947703101843026
"Acaca",-0.662819978769274,0.00488913590820816
"Llgl1",0.183112291801275,0.00518830875869527
"Trappc12",0.142007771035718,0.00376862606874375
"Rnf144a",0.290434896365538,0.0034711211189211
"Mmp28",0.340616129491175,0.0068939855157904
"Lig3",0.235008861338207,0.00590115060289928
"Atp2a3",0.745695744143001,0.00321473107749557
"Snhg16",-0.363172251313517,0.00975980818583152
"Slc35b1",-0.154958297460058,0.00965601188218326
"Nr1d1",0.573959835286772,0.00298386181588129
"Myh3",4.66390140873704,0.0020589748386918
"Acly",-0.788837917969089,0.000150086098030618
"Sel1l",0.209149437312571,0.00558418034354408
"Sptb",0.492585926547341,0.00338864025962192
"Clmn",0.309286325580129,0.00436252549915554
"Hif1a",0.247371196187084,0.00729188146638367
"Pcnx",0.29905679630339,0.00392044719550262
"Rps6ka5",0.28731758265252,0.00053505046818789
