"Gene","log2FoldChange","pvalue"
"2900005J15Rik",0.895395658067297,0.00678435524181466
"Ccdc84",0.495481456680174,0.00388246674234784
"Dok7",0.582403895959535,0.00977781018511491
"Lca5l",0.387776909067299,0.00793435526874855
"Dbx2",1.44942389042145,0.00817508996680686
"Pilra",0.743815270028704,0.00148190943922367
"Unc119b",-0.246513644472463,0.00987869197354408
"Slc39a3",-0.162806457456431,0.0070282615422552
"Abhd17b",0.253122571204814,0.00237294488406117
"Tigd4",-1.71185297353155,0.00807713500782889
"Rell1",-0.234374946277858,0.00545041099720963
"Stbd1",-0.240916131026017,0.00800504019099037
"Hmgb4",-2.4012088710076,0.00511548732833261
"Vstm2a",0.791131926476502,0.0027457301159007
"Ndnf",0.341953959098758,0.00034462949153174
"Fam161a",0.283945833442604,0.0065190837829053
"Lpar4",0.373631144232402,0.000376286741768905
"Glt1d1",-2.76933021861757,0.00745750596388661
"Tcf19",0.508091719829009,0.00474891457551742
"AU021092",-0.439310498953326,0.00874985049196288
"Arf3",-0.188232526986689,0.00201556633585688
"Mtcl1",-0.301108343023124,0.00256088838982454
"Cpne8",0.239314718696341,0.00147414696737202
"Sh2d6",1.28973664720928,0.00123735727782151
"Nrk",0.764359625483202,0.0092085497356014
"Creb5",0.409939657344798,0.00796317621468788
"E330013P04Rik",0.577720303899051,0.00868034111637023
"Adamts19",1.68359315557432,0.00103681661244889
"Lipg",-0.886546421696804,0.00166545224387013
"Cthrc1",1.66869705655916,0.00635942158306048
"2900041M22Rik",0.444088366543602,0.00176721085085975
"Zfp101",0.254368922656956,0.00386730117637082
"Eif3b",-0.143265647567709,0.000374816441310886
"Trnp1",-0.234660023941154,0.00592067484596676
"Zfp809",-0.344300295634405,0.00888485070481283
"Mettl7a3",-0.746238648781053,0.0022682556967625
"Capn11",-5.28698340665622,0.000744489751808655
"Lin9",0.300740047397105,0.00408287669727743
"Kcp",0.640173818284512,0.00725244175281809
"Nap1l4",-0.124083882034947,0.0082799775758917
"R74862",0.337760594020568,0.00893300633416079
"Pyroxd2",0.698311863641522,0.000227035067502763
"Tnfrsf19",-0.534210999578073,0.00325649452808751
"Mppe1",0.383213721705839,0.00178699254081853
"Kcnc3",0.693659215627984,0.00574849533959281
"Pstk",0.258700887617454,0.00619667206705232
"Nlgn1",-0.370516985787404,0.00610775056875243
"Jchain",-4.26391230318869,8.40927991482488e-05
"Xlr4b",1.4632901686002,0.00283813380208927
"Gm4925",0.856967582973603,0.0079432773655625
"Septin5",0.308444603540862,0.00333987921989933
"Gpr27",-0.22214570116912,0.00752172429577368
"Pramel4",-3.41513932706212,0.00557805538986862
"Trim30e-ps1",1.9741384977504,0.00548358247613376
"4930513N10Rik",-0.794171011969956,0.00620564093532129
"AI429214",0.291986925670675,0.00579311219777994
"Foxs1",0.717432061249663,0.00326931636309517
"Nxpe3",-0.324803366203437,0.00624332009777903
"1700001L05Rik",-0.456700145101398,0.00108808104546008
"Igkc",-4.28362772162687,0.0011086089904746
"Iglc2",-2.97945309739913,0.00560676083746703
"Gm14776",-1.78008692103793,0.00400183801813556
"5031425F14Rik",0.880524008889977,0.0047735733289534
"Mir22hg",0.473660441691529,0.00464007658845229
"Snhg15",0.462790484762656,0.00709118927616531
"D330050G23Rik",0.682042378470422,0.00704066744156975
"C230034O21Rik",-1.33924954333528,0.00922113870912572
"4932702P03Rik",0.719884579530784,0.00763536198280032
"Srpx",0.389548565873401,0.00751321822058168
"Cdr1",-3.2017973295465,0.00473052513557712
"Myocos",1.12689456907734,0.0049691292344607
"Hspa1a",-0.348060142454545,0.00648604763026184
"Rpph1",1.2410250247411,0.00913918965858447
"4731419I09Rik",1.3955905358742,0.00130441227493901
"1110020A21Rik",0.803458807666838,0.00289671115760899
"1700086O06Rik",0.540292370039398,0.00226436745225031
"Rian",0.620878345980115,0.000121820299813722
"Gm10687",0.440175560068234,0.00649403410664693
"Gm27030",1.27032022164978,0.00926649409614825
"1700018L02Rik",-0.355485770555266,0.00994137016077466
"Gm15459",-0.409084942532651,0.00840536851367462
"Gm36958",1.23886797114369,0.0027262177456673
"C130012C08Rik",0.96937569515469,0.000667525629558295
"Gm42699",3.3850282597803,0.00599166135008845
"9130604C24Rik",0.720855681068349,0.00539507751458619
"A230001M10Rik",0.727983380824247,0.00933244123921116
"Gm20559",0.275089321114966,0.00793753500604748
"Gm43761",-3.3057687488199,0.00108055473902911
"AI839979",0.54676615056196,0.00229340250092277
"Gm43951",1.00261921220964,0.00914427897082008
"1810059H22Rik",1.07353777587449,0.00112489684412209
"Gm45094",0.960501550928893,0.00734003509294591
"Gm45546",1.58966913363047,0.00388823795030189
"Flt3l",0.466596670200758,0.00219774526627684
"9930024M15Rik",-1.82745066122719,0.000313360712590172
"Gm31410",-0.841604492614585,0.00672321969946391
"Gm49759",0.462383366852962,0.00432520830812592
"5033425B01Rik",1.36313473213166,0.00431088741777291
"Gm8162",2.32872244400834,0.000922004663442162
"Gm48181",-2.65843159694442,0.00799357367035353
"Gm32255",2.02423549403632,0.00325849201687074
"Gm47357",-1.66425039843915,0.00795186406107437
"Gm47486",-2.49707576623614,0.000676311200966099
"Gm10432",1.1254623577701,0.00840942143261447
"Gm47123",0.638818470371588,0.00870339524242728
"Gm48799",1.28157392738944,0.00850581259912392
"Gm49601",1.16861125898109,0.00177264773673779
"9030025P20Rik",0.310877436270667,0.00722412212311369
"Snhg4_ENSMUSG00000117869",0.422053690088055,0.00117026066649147
"Gm31356",-0.642898162606733,0.00570302561102847
