"Gene","log2FoldChange","pvalue","padj"
"Scmh1",-0.176913615845478,0.00853085448514938,0.479955309524745
"Tfe3",-0.166024004423558,0.00277854131930107,0.358769586781625
"Itgb2",-0.902224589784795,0.00311048886270537,0.363733745911785
"B9d1",0.314349441642263,0.00522558322052826,0.430921800044657
"Myg1",0.19633201293794,0.00505331754711883,0.419373222100572
"Rarg",-0.202648115822185,0.00686191223910468,0.47063388723121
"Rrp15",0.30104184755177,0.000265976259279777,0.129054155200308
"Gstt1",0.446190542226629,0.00423571296986976,0.385912294337828
"Cd3g",1.15118262870373,0.00406969969385803,0.384611900588525
"Abcf3",0.124814652676712,0.00898076527851627,0.484172317237632
"Gcdh",0.223548694396399,0.00275211568313715,0.358769586781625
"Syce2",0.699103893625614,1.6019119703192e-05,0.0238730652490998
"Il7r",-1.62756257131922,0.0012525762662773,0.271847566497098
"Atn1",-0.25270295329883,0.00840112649400107,0.479955309524745
"Cnn2",-0.217436660081316,0.000494025863929999,0.176602930827161
"Bcas2",0.171601348562825,0.00802441392360549,0.472588945418477
"Rsl1d1",0.18144442111823,0.000977224279523435,0.263908654518002
"Osgep",0.197195911779094,0.00882927027740015,0.481647686175419
"Zfp184",0.527429974900368,0.00949798361045952,0.490475579614748
"Dio2",-1.29521821772763,0.00997736755983378,0.492028885143841
"Arid1a",-0.22834020674427,0.00690251004087186,0.47063388723121
"Htr3b",2.76220023245846,0.00954120188857952,NA
"Hdac5",-0.1649883757245,0.00320880638683989,0.363733745911785
"Rps25",0.408829941718577,0.00745101301665515,0.472588945418477
"Mogat1",1.50532923480792,0.00414832260075558,0.384611900588525
"Rpa3",0.396491982452331,0.00108209601762309,0.263908654518002
"Retn",1.23048281066127,0.00759653449414343,0.472588945418477
"Aldh1a2",-1.28444697655942,0.00501852857313041,0.418826320599171
"Dguok",0.191695148479707,0.00613131629890818,0.461818712131481
"Msh3",0.16362205238417,0.00768162436654219,0.472588945418477
"Ptgds",0.634533836889931,0.00955401491261046,0.490475579614748
"Lage3",0.320770766591992,0.00526673020568384,0.430921800044657
"Lama5",-0.306690973131561,0.00655702608081311,0.466913966382542
"Psma2",0.238091582109666,0.00417294453367786,0.384611900588525
"Cd5l",-3.42601126354317,0.00445721083567771,NA
