"Gene","log2FoldChange","pvalue","padj"
"Acox1",0.56585873119442,0.00731925757371232,0.156241922632148
"Atp2a3",0.825196033528676,0.00111127556474618,0.0920095116807531
"Prpf8",0.505085855930756,0.00058546059189947,0.0875215596316601
"Nr1d1",0.80452482652377,3.14560167358707e-05,0.0386490096255249
"Acly",-0.789540017553715,0.000148109674997201,0.064314863157118
"Nemf",-0.268635205792916,0.00151941467234506,0.101614374647782
"Timm9",-0.323872922360407,0.00182886094891891,0.10647196754873
"Clmn",0.377362065255573,0.000504297037185173,0.0855857611907102
"Pcnx",0.283119696615487,0.00632745451115333,0.149562065779115
"Papln",1.43028130386408,0.00845108709047654,0.163952756202593
"Gpatch2l",0.293073316566078,0.00068852374254371,0.0907039160734584
"Hsp90aa1",-0.275374665157685,0.00875233920589405,0.165712854452464
"Cdc42bpb",0.371481964283484,0.00139684482381675,0.0996626149174024
"Kif26a",0.776067267301519,0.0035766953930063,0.126386744112488
"Hivep1",0.446018267985532,0.00616041848208437,0.148812863942059
"Kif13a",0.312283291818211,0.00704448926265155,0.155336419942607
"Ippk",-0.476429636218547,9.08681057395489e-06,0.0193371163629467
"Snrnp48",-0.288868423631029,0.00760485375992333,0.159738293424026
"Aopep",-0.329951530685083,0.00986724406067456,0.167344906445173
"Caml",-0.204339094268737,0.00887091541834523,0.166670738513385
"Ankra2",-0.243470289740022,0.00113605291729079,0.0920095116807531
"Pde8b",0.39680768716981,0.00196831857789251,0.108782406738193
"Dimt1",-0.231908198033621,0.00851671039384313,0.163952756202593
"Fgf10",1.35405574912142,0.00456715484335796,0.135660863246193
"Il6st",0.408407069329819,0.00677918092936304,0.153019373592399
"Nr1d2",0.358318930508967,0.00266090079738458,0.116441649059069
"Thrb",0.435471423073347,0.00787481869065448,0.161917636167031
"Dlg5",0.281706875481628,0.00306329307120908,0.123121219686834
"Bmpr1a",0.350151348428318,0.00597364064131755,0.147498117252483
"Bmp4",0.663851680530464,0.00409806591300945,0.132329426856096
"Slmap",0.304430396705718,0.00245349896481753,0.114097075990209
"Hacl1",0.267295911341192,0.00238804461855694,0.113419681649066
"Tkt",-0.338694440119677,0.000373093356596555,0.0822570549926918
"Wnt5a",0.672662649686461,0.00687879063508956,0.154122092878088
"Wbp4",-0.207849733887966,0.00999823073955766,0.16792825523148
"Rcbtb2",0.292613946126324,0.00655816891200534,0.151011681441854
"4931414P19Rik",0.315248850476239,0.00392707698992915,0.130607393107704
"Pdzd2",0.338520027799148,0.00594984879363765,0.147498117252483
"Zfpm2",0.975698823333847,0.00633946871837044,0.149562065779115
"Tbc1d31",0.324487519107353,0.00435767343961394,0.133275901380258
"Col14a1",0.391113243588167,0.00612768944702865,0.148612766136846
"Asap1",0.204158559775043,0.00886799314382519,0.166670738513385
"Tef",0.491790506589173,0.00172473523830501,0.104468177219856
"Zc3h7b",0.268863188390353,0.00397189979997504,0.130667815407043
"Bcl6",-0.31177445542353,0.00425160526159502,0.133275901380258
"Oplah",0.272358307830638,0.00299779513239154,0.122845129906246
"Arsa",0.214840266204644,0.00503651547175413,0.140367383130068
"Bfar",-0.257823850572467,0.00454908296765128,0.13540665809118
"Tnk2",0.190654337475841,0.0054439422089951,0.144732679311447
"Adcy5",0.836798699219955,0.00436000820727893,0.133275901380258
"Ehhadh",0.911842536972829,6.74717107782424e-06,0.0175792723024798
"Tra2b",-0.187324025150147,0.00480972886064178,0.138797207215799
"Robo1",0.856402965677228,0.00682942789245841,0.153582128116716
"App",0.257912471808413,0.00134225601013298,0.099109575355487
"Parp9",0.309356758677727,0.00729221446153007,0.156241922632148
"Itsn1",0.164053827103105,0.00591974046744231,0.147167839556728
"Nckap5l",0.301216105652678,0.00979951524127953,0.167344906445173
"Racgap1",-0.582096817192503,0.00225765598710415,0.113403290728258
"Slc11a2",0.147431592325784,0.00546712971679025,0.14513757172463
"Nr4a1",-0.376069894005532,0.00610160226378047,0.148572793173335
"Calcoco1",0.18300797492526,0.00952084255334267,0.167344906445173
"Gps2",-0.274480272103379,0.00686285153682069,0.154122092878088
"Il15ra",0.557361580205701,0.00948428626795576,0.167344906445173
"Cdca3",-1.05932450576274,0.0039370818776666,0.130607393107704
"Agpat4",-0.205605485747583,0.0010533097971083,0.0920095116807531
"Tbc1d5",0.330089696172816,0.00162687837223477,0.10374478235251
"Prkd3",0.29279374904423,0.00856590273047073,0.163952756202593
"Abca3",0.285287310902136,0.00246295116018139,0.114097075990209
"Luc7l",-0.271695856926997,0.00561221307611392,0.146013612100094
"Nudt12",0.322986922228585,0.00383214845701338,0.129947616136915
"Svil",0.272720435194465,0.00762843060937292,0.159738293424026
