"Gene","log2FoldChange","pvalue"
"Mrpl47",0.227258644398029,0.00659730427398619
"Tnfrsf23",-0.620547672352478,0.00470448487879114
"Fam13a",1.07927281861896,0.00048296186261694
"Slc9b2",-0.81521126353804,0.0054417109591731
"Trp53inp2",-1.32156231510455,1.17820834874522e-05
"Nos1ap",-0.834965348290384,0.000217861216317047
"Gdf15",-1.10214755236847,0.00353790964587926
"Susd4",-0.379150913762844,0.00748886588860692
"Nipal2",0.45654430953614,0.000614937784621119
"Lmtk2",-0.371372027250294,0.00371300397595422
"Dap",-0.315726578719027,0.00303083646029429
"Daglb",-0.365925188177018,0.000820495309574507
"Gpatch2",-0.175494313456463,0.00768896984756632
"Tbcd",-0.20343360118406,0.00850551441534259
"Vstm2b",-0.621867017929532,0.0060551078312253
"Dock3",1.14921423379846,0.0086874717849976
"Htatip2",-0.659446101344186,0.00472808370868723
"Hip1",-0.389504018678569,0.00320814345279673
"Zc3h12d",-1.06653051693284,0.00370628466927325
"Bub1b",-0.52160857059476,0.00586967561634805
"Thbs1",-0.751832888367386,0.00983630766611001
"Ggt6",-2.19558506953375,0.00875074412015849
"Chrm4",-3.03612292887636,8.81778708684764e-06
"Tlr8",-1.13568022063187,0.00834456267711633
"Wdr7",-0.270734655247098,0.00629070430779717
"Dnph1",0.732446638192048,0.00636077220957399
"Kremen2",0.896372044472898,0.00735547021276085
"Hmgn1",0.148042027063051,0.00751656253469919
"S100g",-3.84524956905444,5.40385903835557e-05
"Plekhh2",-0.404403890374289,0.000573287415242442
"Atp1a3",-1.40028948769774,0.000585117628626792
"Slc16a11",1.25699943185239,0.00841085207238221
"Pde9a",0.375925874193288,8.73535497120569e-05
"Phf8",-0.427259874322469,0.00591849918296546
"Prelp",-0.963956342485057,0.000811514084063832
"Bicdl1",-0.563478798180715,0.000735694268162924
"Rhod",-0.548356267546978,7.29738654402888e-05
"Pigs",-0.184436860684972,0.00948834179889194
"Grk3",-0.593121155526989,0.00598154031879989
"Ptchd4",-2.82968479704657,0.000133499987559691
"Cux2",-0.541676898047241,0.009435047733431
"Rgsl1",-0.519601324006405,0.00286292090311905
"Wfdc12",-3.35003984986307,0.00366444224160143
"Fam89a",-0.630394981671972,0.00194817512803859
"1190005I06Rik",0.64256194569047,0.00198851106160348
"1700048O20Rik",0.708869436790948,0.0035347800684155
"Fmn1",-0.653306161495222,0.00411625503537197
