"Gene","log2FoldChange","pvalue","padj"
"Mid2",0.244992719286914,0.00623673091975128,0.178865004738359
"Dgke",0.276375100020095,0.00541855390535422,0.178256380890369
"Trappc10",0.187515329946992,0.00603592886633167,0.178865004738359
"Tmprss2",0.869358592162156,0.00711694948119849,0.183799358113277
"Rab5b",0.204147380266561,0.00916326043585279,0.194030098360446
"Sult5a1",-0.528385000378962,0.00471103258530813,0.173743229423846
"Heatr6",0.179388112433618,0.00213300263455202,0.152819317785163
"Epn2",0.171362890431436,0.000511664805966558,0.119357539426889
"Timp1",-1.04373530485969,0.00485392611941718,0.174715122460088
"Agpat3",0.188798603434233,0.0013232911991553,0.146796847486709
"Uhrf1",-1.08087002598704,0.00153295766790677,0.149079102636677
"Rarg",0.212520068814159,0.00455953806794735,0.173743229423846
"Tubb6",-0.443107243621484,0.00241424961669802,0.15458450406242
"Ddx18",-0.164022864508516,0.00733889143503013,0.184356843030804
"Tcirg1",-0.37774792761158,0.00950325872533101,0.195975709378234
"Smo",0.228632774904609,0.0083716217471531,0.188864012594542
"Nup214",0.299407283864329,0.000814883250804282,0.135549858677911
"Cd3g",-1.12318687443184,0.00233179077006196,0.15458450406242
"Supt6",0.299622363809187,0.00236127607189898,0.15458450406242
"Sdf2",-0.225376870015558,0.00699364469349634,0.183799358113277
"Stat6",0.141519872029669,0.0048210542258826,0.174715122460088
"Peg3",1.01625858993522,8.02479586238024e-05,0.0554412246005154
"Zim1",1.88357219537294,8.02324448112622e-08,0.00040094158483308
"Ciao3",-0.234260530330756,0.00454432031004149,0.173743229423846
"Tiam1",0.307954437098844,0.00321574015013904,0.162463894936499
"Etv3",0.235879632459239,0.00424788545074797,0.171069934872061
"Paf1",-0.230144740871335,0.0024458558068912,0.15458450406242
"Cyp4f18",-1.08820040853317,0.00624907024771554,0.178865004738359
"Ddr1",0.260055818471638,0.00162435375279688,0.149079102636677
"Klc4",-0.236076959846841,0.00893856093983846,0.191630594720552
"Snrnp200",0.373512459550783,0.00603515790767807,0.178865004738359
"Kif20a",-1.38414261422709,0.00158387342536088,0.149079102636677
"Bax",-0.30689194924599,0.00966551174180382,0.197641143717046
"Il7r",-1.60573348645911,0.00143499343579627,0.14803244156936
"Hlf",0.451667354301289,0.000601724762943911,0.125290377984227
"Ppan",-0.43900196529097,0.000432638764684312,0.112311899574996
"Atn1",0.265024903960879,0.00574601329082733,0.178865004738359
"Sgce",0.175972076627809,0.00620981582945519,0.178865004738359
"Matk",-1.20665222114306,1.7727072929959e-06,0.00442933075996187
"Cd44",-0.647469899618823,0.00035479754214901,0.110183245234682
"Tbl2",0.21185699641917,0.000840163453262805,0.13698101436414
"Mprip",0.155407720288708,0.00622088784842171,0.178865004738359
"Asf1b",-0.721034503628373,0.00646201089268554,0.179591343639077
"Ddx39",-0.311655339148892,0.00127615943513131,0.145280720351018
"Adcy9",0.590298303558322,0.00974338339639259,0.197929379370496
"Pcyt1a",0.186097022094298,0.00819238176906135,0.188010929026139
"Spo11",-3.33086108043524,0.000669071034984063,NA
"Ncoa2",0.307734416542837,0.00106883492082437,0.142961408543727
"Itgae",-0.580686534164766,0.000623298974188382,0.125849729242945
"Zbtb17",-0.219597935167271,0.00587455105795248,0.178865004738359
"Slc4a1",2.92132843820482,0.00316265329630694,0.162463894936499
"Cdk4",-0.161727500888807,0.00858475093617076,0.189172869242217
"Ttc25",-0.689969174369493,0.00357238057362745,0.16476056686628
"Ezh1",0.150999935433781,0.00250796940171903,0.15458450406242
"Clic1",-0.20083550108975,0.0089181879863942,0.191477615102077
"Pou2f2",-1.21467748899524,0.00363760157617423,0.165293695600578
"Ccl8",-1.9781574221485,0.00367557548383365,0.165505621632837
"Fxyd5",-0.467966491879798,0.000969918841859748,0.142961408543727
"Kansl3",0.16499190221203,0.00059290159275056,0.124752736184115
"Rbm25",-0.537695830989646,0.0050291844279746,0.175442177191596
"Lmbr1",0.249413971974846,0.0070759114920051,0.183799358113277
"Tnfrsf22",0.351235753569957,0.00184755148830863,0.152819317785163
"Kif11",-1.00544805470041,0.00177889693969153,0.152819317785163
"Ttll5",0.3175742130677,0.000564191754522428,0.123360569910329
