"Gene","log2FoldChange","pvalue","padj"
"Snrnp40",0.194644113923493,0.00202831035259467,0.214960532989909
"Dnajb14",-0.213492344997188,0.00807093130496061,0.438721047571942
"Itpripl1",-0.36166516158373,0.0066538108962527,0.397653843506441
"Iglc2",-3.45675395469716,0.00160718879215262,0.191037800345367
"Ddi2",-0.238847664581503,0.00470556776162093,0.346334184532423
"Serpina3m",-2.33638159628014,4.63133656665908e-06,0.00365395302011006
"Tm4sf19",-4.04743422677212,0.000753962558870633,0.117340755296963
"Ttll2",1.88625446848288,0.00386267479470137,0.308465919017187
"Gm9009",1.51080455120919,0.00474742192674244,0.346334184532423
"H3c15",-0.967173917596788,0.000180370654552012,0.0422225899260105
"Gm12963",0.665126040813303,0.00938703211192878,0.471609806717705
"Gm11837",0.601938226860518,0.0008020564427622,0.120319762983946
"Gm16096",-0.990203176204312,0.0066119386147868,0.397653843506441
"Gm17300",0.620766750018339,0.00496490266071689,0.356107780879362
"1700112D23Rik",1.48324997096158,0.00977277092892636,0.479676420110574
"Myh15",-3.49031584646448,0.003351867472386,NA
"Gm45351",-0.80308369273516,0.00339582979514479,0.293232834873422
"B130034C11Rik",0.671165461445247,0.00650893678144069,0.397653843506441
"AC168977.2",-3.17710251979509,0.00134362034904642,0.16449310732981
"Topaz1",-2.34444861118572,0.000529827510387198,0.094053213552234
"Gm21917",-2.05102041831988,0.00809078613668225,0.438721047571942
"4731419I09Rik",1.41724743559057,0.000983686932913302,0.128579784876099
"Gm26581",-1.04064386342107,0.00442354763656939,0.336044500791684
"9230116N13Rik",0.569363438382641,0.00573632955944048,0.380797451692098
"5033428I22Rik",1.27431427229384,0.00855963519441092,0.44910677071759
"Gm28187",-1.4116089959056,0.00435417745339426,0.332446910796432
"Gm7901",-0.463532206569083,0.000584528425472996,0.0997134058000634
"Gm8495",2.75517782533949,0.00683456006185946,NA
"Gm37469",3.3162487927153,0.0021147135339616,NA
"C230085N15Rik",-1.51383488807661,0.0067865661468646,0.400463800721634
"D930036K23Rik",1.15089390807063,0.00852012351166949,0.44910677071759
"Gm36927",4.18606239013909,0.000261512639601904,0.0535648293153822
"Gm37589",-1.75816273340651,0.00190755326084024,0.209457214239272
"C79130",-1.13424783314485,0.00689041498998987,0.403804437098676
"Gm3289",1.63045310738553,0.00699113721448858,0.405790749163585
"Gm44386",1.25078985482423,0.00404384007188047,0.319044004485918
"Gm43951",1.04596074955069,0.00650777566227484,0.397653843506441
"4931431B13Rik",-5.322034716172,0.00480850974991843,0.348404335689668
"9430064I24Rik",0.919054329999324,1.77213292744106e-05,0.0087790640977557
"Gm44850",-3.60441798427422,0.00236874213946488,NA
"Gm47108",-2.88093895894419,0.00148734808932355,NA
"9930024M15Rik",-1.6986577280865,0.000566932910082283,0.0991799369718771
"Gm36595",-1.1707943023037,0.000174163903402059,0.042159539434894
"Mirt2_ENSMUSG00000115946",-2.84733989183455,0.00666427669382216,0.397653843506441
"E130310I04Rik",-1.2947377774135,0.00340008028418624,0.293232834873422
"Gm49891",0.653412963855494,0.00247629893598222,0.238352317717215
"Gm34883",-2.49003051700294,0.00166281095573359,NA
"AC147806.1",-2.60982167695626,0.00621771312981149,0.39186309198593
