"Gene","log2FoldChange","pvalue"
"Slc25a18",1.77016129180642,0.0138737799261539
"Slc2a9",0.49036766869393,0.0119757357994006
"Dnah2",0.625430823932063,0.0196013602004429
"Slc1a3",0.93621573249826,0.00122234391950864
"Hmox1",-0.206546854170459,0.0355618793435266
"Cic",0.265097818990708,0.00243241121182415
"Igf1r",0.230509346323648,0.0355930090336245
"Trim28",0.103882932724001,0.0388930595393301
"Mrvi1",0.492706462990889,0.00623412942780508
"Pvalb",2.16997521637603,0.0475420133827328
"Gata6",0.841273512133483,0.0351232344601736
"Rsl1d1",-0.108703679629819,0.0396054492863783
"Fblim1",0.485185780710775,0.0402778090272983
"Tep1",0.193082258689071,0.0436668818084985
"Arpc2",-0.132402667970308,0.0198345251875854
"Kmt2b",0.293251024397273,0.000300087278603144
"Cbfa2t3",0.378943523381282,0.0190325037139393
"Gcat",-0.302304773544009,0.0396527384075378
"Actn3",3.48657492332531,0.00466465769238274
"Slc5a6",0.346959828387227,0.0314247408680784
"Tcf23",1.32409418323941,0.00870771407874301
"Usp19",0.163154003364158,0.0499768460048619
"Cdc42",-0.112697192169438,0.0401588074168103
"Zfp184",-0.403977345615663,0.0370098734793287
"Tspan31",-0.108171255069979,0.0457386793933707
"Vars",0.183921740034769,0.0296265786632981
"Dennd2c",0.342419852852519,0.00753062427169973
"Mc5r",1.00496302931518,0.0232366101142492
"Khsrp",0.151603151154528,0.046193289179244
"0610009B22Rik",-0.177440316146092,0.0473232452350939
"Arid1a",0.258093025885639,0.00148574841891308
"Pou2f2",1.51255033553342,0.000164745551690726
"Rbfox1",1.46905564016601,0.048745907777235
"Ncaph2",-0.128714028435169,0.0419185874596931
"Hdac5",0.131910862458804,0.0143091067675228
"Pttg1ip",-0.117527149699046,0.0233936915018669
"Trpm2",0.831885022526655,0.0193061683373966
"Rnmt",-0.115814060387073,0.0361111742749874
"Apobec3",0.336150168912312,0.0388627752301334
"Pou6f1",0.154390145042325,0.0434233161779437
"Tnfrsf13b",0.716593744539855,0.0106019422963389
"Tex14",0.601739874573774,0.0328402298943978
"Uckl1os",1.3252897287102,0.0282874395151092
"Wnt2",1.04189572251528,0.0358396435289967
"Odc1",-0.207903938566996,0.0415990918204331
"Plin5",1.66008670735968,7.94233397794066e-05
"Tex22",-2.87027656270259,0.0074855128353285
"4933405L10Rik",-1.39683767751252,0.0407228767719221
"Pten",0.231339351950561,0.00477102729998825
"Ehmt2",0.125637723546505,0.008828432768861
"St3gal1",0.592495027218838,0.00386774804789158
"Myl2",-5.68197635671659,2.36479381138139e-05
"Tsg101",-0.132133729198444,0.0231603249862451
"Csf1",0.431962180864437,0.00110782293728981
"Tmem208",-0.259052027080136,0.0387003145541063
"Gata2",0.366972640632021,0.0375823535082516
"Nolc1",-0.105831653788746,0.0182326137525492
"Abca1",0.538766443055196,0.0477793557704186
"Mocs2",-0.18321386493587,0.0190009098155413
"Atp6v0e",-0.221319454904046,0.0457857227125119
"Psma2",-0.156698343784022,0.0496456424992307
"Vps45",-0.158761506060914,0.0236645439172501
"Rxra",0.243691348377343,0.0474325435626227
"Fcrls",0.702908613834021,0.0461404410855303
"Hsd11b1",-0.63849247979393,0.00451475824590907
"Lnx2",0.227679066153789,0.042168668231534
"Il10",2.72318473818442,0.000917990908690548
"Atxn10",-0.120753503627333,0.00312513953873882
"Ift27",-0.206785903889321,0.0231487247207427
"Cmah",0.837947242382041,0.00106718490911996
"Glod4",-0.233688654693933,0.0426599795308782
"Mpp2",0.418269767788865,0.00752980620634169
"Stac2",0.493271468317516,0.0246363705590714
"Wfdc2",1.75399376393852,0.0213227240690587
"Cadps2",0.508371888095179,0.0445381674629761
