"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ccnd2",3557.72587668478,-0.61793657891887,0.202684847222541,-3.048755678516,0.00229791281134345,0.228738965921674
"Itgb2",487.22375645218,-0.792741138801389,0.304908518574212,-2.59993109575402,0.00932424806362413,0.469562960405015
"Dynlt1c",225.587368042083,0.299122839950467,0.0997225854874265,2.99954958536631,0.00270379110041012,0.254850256729807
"Sema4f",51.2324949623958,1.05206860275448,0.392853859395142,2.67801518960334,0.00740598596731814,0.416664026051539
"Dnmt3l",4.98619212215679,-2.33297841473862,0.69479189382215,-3.35780891441404,0.000785629030928767,0.118913758501872
"Icam4",10.820345004571,0.898339416696484,0.33361460094442,2.69274610329824,0.00708662125927395,0.408916360663157
"B9d1",260.954264879728,0.320400830299231,0.111974332767749,2.86137744588119,0.00421804547007396,0.327114013541616
"Rrp15",363.585157048384,0.229676546678923,0.082221322870966,2.79339395985353,0.00521581266222548,0.364286037149925
"Itfg2",456.229466303877,0.179883252372814,0.0663835799381945,2.70975522170229,0.0067332879483817,0.399533425839629
"Ergic1",1972.23964391343,-0.307401381831897,0.111912748404839,-2.7467950364322,0.00601807306875458,0.386797118295101
"Tat",10.6268595337425,-1.67186372903169,0.562911982599272,-2.97002689712125,0.00297773675842578,0.272239263639425
"Cd3g",9.65375912770995,1.18689820000845,0.396158746150156,2.99601665126074,0.00273531496877624,0.256685812620579
"Unc119",278.341286054201,-0.918855615836206,0.307878859635773,-2.98447128498277,0.00284068862952464,0.265405040290061
"Ccne1",39.4872664009871,-0.772174498055916,0.279243683344174,-2.76523532711103,0.00568817440973157,0.380797451692098
"Ap2a2",4653.05197249978,-0.18940004650624,0.0620461137379717,-3.05256905059517,0.00226891523112015,0.227960126410905
"Grk5",1788.81375907192,-0.408181676164039,0.156284558937108,-2.61178506014979,0.00900708627212997,0.461223441752194
"Syce2",61.7538186575107,0.520822329950442,0.16200251660345,3.21490271182213,0.00130488738828603,0.161608785728309
"Ruvbl2",736.458367689367,0.151638658329383,0.0537567681091135,2.82082914697535,0.00478997064335063,0.348245578991997
"Cnn2",2179.26211652296,-0.225459298360082,0.0622868710617543,-3.61969215208371,0.000294953714374488,0.0571191274873213
"Plod3",2741.9403597349,-0.205346294126225,0.0737418952781792,-2.784662549716,0.00535834558936367,0.367860671509792
"Ubqln1",5018.28288425629,-0.145333255609101,0.0512815995328735,-2.83402344959884,0.00459659588847292,0.342366033623252
"Slc1a3",1294.88605345035,1.12715380301451,0.301697483100032,3.73603979533626,0.000186941096369154,0.0422396852764242
"Hmox1",1598.83238120011,-0.295939920710434,0.102003777944896,-2.90126431268364,0.00371660244022262,0.304504096852393
"Pafah1b3",159.152172316519,0.393510400258019,0.140362030651949,2.80353880910853,0.00505451487246165,0.358904252710594
"Bcas2",1313.77118496648,0.167255878185807,0.0645272187080531,2.59202056952957,0.00954140665757066,0.474557301987542
"Cdk4",1940.77655470529,0.177595357854545,0.0614249311112619,2.89125855970205,0.0038370229443536,0.308438727398567
"Ctsd",20266.0460811497,-0.475029641969007,0.174883699524593,-2.71626025330169,0.00660239947421154,0.397653843506441
"Plin5",93.6488291182125,1.31006320347137,0.436657278351477,3.00020924514824,0.00269794195972195,0.254850256729807
"Elmo3",78.2410457116549,-0.605130812138128,0.227912642201008,-2.6550998061987,0.00792849466011315,0.435290704251883
"Egfl8",4427.88816410251,0.468028210242693,0.178987938098417,2.61485894085972,0.00892643124619867,0.459612301993427
"Lama5",2607.500555092,-0.395168874290142,0.112782782155084,-3.50380498458319,0.000458661111051038,0.0864637078549489
