"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mid2",1945.68392879257,0.244992719286914,0.0895746214651015,2.73506842987178,0.00623673091975128,0.178865004738359
"Dgke",890.946993531941,0.276375100020095,0.0993784285826916,2.78103713211894,0.00541855390535422,0.178256380890369
"Trappc10",1647.03134012423,0.187515329946992,0.0682911166725589,2.74582316241931,0.00603592886633167,0.178865004738359
"Tmprss2",30.880940946231,0.869358592162156,0.32302289954097,2.69132186416986,0.00711694948119849,0.183799358113277
"Rab5b",7367.32033412102,0.204147380266561,0.0783403825498396,2.60590226422094,0.00916326043585279,0.194030098360446
"Sult5a1",392.972195638601,-0.528385000378962,0.186962437532965,-2.82615592389138,0.00471103258530813,0.173743229423846
"Heatr6",728.174780290822,0.179388112433618,0.0584124409132204,3.07106002812181,0.00213300263455202,0.152819317785163
"Epn2",3121.02699432736,0.171362890431436,0.0493191049869571,3.4745742137201,0.000511664805966558,0.119357539426889
"Timp1",114.692254099932,-1.04373530485969,0.370569454040951,-2.81657134304532,0.00485392611941718,0.174715122460088
"Agpat3",7205.57427279593,0.188798603434233,0.0587996423449923,3.21088013302027,0.0013232911991553,0.146796847486709
"Uhrf1",46.7411526041389,-1.08087002598704,0.341143770421468,-3.1683709910683,0.00153295766790677,0.149079102636677
"Rarg",2212.30879495167,0.212520068814159,0.0749204604688772,2.83660921841827,0.00455953806794735,0.173743229423846
"Tubb6",756.928598214739,-0.443107243621484,0.146052659754394,-3.03388684852863,0.00241424961669802,0.15458450406242
"Ddx18",1088.46148785593,-0.164022864508516,0.0611783180191454,-2.68106201378708,0.00733889143503013,0.184356843030804
"Tcirg1",983.333543009096,-0.37774792761158,0.14565749477007,-2.59339849424076,0.00950325872533101,0.195975709378234
"Smo",2926.42733958773,0.228632774904609,0.0867116314078156,2.63670249530101,0.0083716217471531,0.188864012594542
"Nup214",1129.38804570166,0.299407283864329,0.0894369998334547,3.34768926084139,0.000814883250804282,0.135549858677911
"Cd3g",9.65375912770995,-1.12318687443184,0.368940720680887,-3.04435593978071,0.00233179077006196,0.15458450406242
"Supt6",3160.20489565802,0.299622363809187,0.098541379799571,3.04057406562204,0.00236127607189898,0.15458450406242
"Sdf2",1387.58094291259,-0.225376870015558,0.0835612195824598,-2.69714672837143,0.00699364469349634,0.183799358113277
"Stat6",3761.82508134888,0.141519872029669,0.0502065461078974,2.81875338975785,0.0048210542258826,0.174715122460088
"Ciao3",529.989130875776,-0.234260530330756,0.0825536398614417,-2.83767657881518,0.00454432031004149,0.173743229423846
"Tiam1",1069.12147916193,0.307954437098844,0.104521533063983,2.94632529844666,0.00321574015013904,0.162463894936499
"Etv3",1298.02054844657,0.235879632459239,0.0825001450981137,2.85914203155301,0.00424788545074797,0.171069934872061
"Paf1",1678.22420904296,-0.230144740871335,0.075956345763912,-3.02996067750116,0.0024458558068912,0.15458450406242
"Cyp4f18",59.3173142108168,-1.08820040853317,0.397964210860299,-2.73441776631309,0.00624907024771554,0.178865004738359
"Ddr1",2961.53226379034,0.260055818471638,0.0825181654352428,3.15149781990391,0.00162435375279688,0.149079102636677
"Klc4",569.942557586872,-0.236076959846841,0.0902988846891329,-2.61439507984589,0.00893856093983846,0.191630594720552
"Snrnp200",4467.79128112219,0.373512459550783,0.136027244542181,2.74586507142662,0.00603515790767807,0.178865004738359
"Kif20a",36.8543578098551,-1.38414261422709,0.438177836864961,-3.15886039360239,0.00158387342536088,0.149079102636677
"Bax",1093.34684060057,-0.30689194924599,0.118602304253112,-2.58757155839945,0.00966551174180382,0.197641143717046
"Il7r",51.3539077961808,-1.60573348645911,0.503756622339698,-3.1875183675031,0.00143499343579627,0.14803244156936
"Hlf",1443.69984992069,0.451667354301289,0.131649365883856,3.43083577553848,0.000601724762943911,0.125290377984227
"Ppan",345.878083345642,-0.43900196529097,0.124740222774994,-3.51932965586282,0.000432638764684312,0.112311899574996
"Atn1",2474.04306159221,0.265024903960879,0.0959562849753573,2.76193377045537,0.00574601329082733,0.178865004738359
"Sgce",3780.28257415467,0.175972076627809,0.0643057223770085,2.73649171680444,0.00620981582945519,0.178865004738359
"Matk",50.664595002744,-1.20665222114306,0.25255677304188,-4.77774643146461,1.7727072929959e-06,0.00442933075996187
"Cd44",990.846423185532,-0.647469899618823,0.181282515128466,-3.57160699783977,0.00035479754214901,0.110183245234682
"Tbl2",1156.86167273472,0.21185699641917,0.0634452023294014,3.33921224364971,0.000840163453262805,0.13698101436414
"Mprip",17830.0391604395,0.155407720288708,0.0568030282589785,2.73590555031973,0.00622088784842171,0.178865004738359
"Asf1b",29.5262892387142,-0.721034503628373,0.264758419117836,-2.72336761199448,0.00646201089268554,0.179591343639077
"Ddx39",386.995126438691,-0.311655339148892,0.0967486800979453,-3.22128776158375,0.00127615943513131,0.145280720351018
"Adcy9",503.489127506521,0.590298303558322,0.228372391845381,2.5848058900131,0.00974338339639259,0.197929379370496
"Pcyt1a",3207.29377150817,0.186097022094298,0.070383680786912,2.64403651547737,0.00819238176906135,0.188010929026139
"Spo11",2.41651552063003,-3.33086108043524,0.97910374467413,-3.40194907695286,0.000669071034984063,NA
"Ncoa2",2506.37696139423,0.307734416542837,0.0940580054422124,3.27175145907069,0.00106883492082437,0.142961408543727
"Itgae",74.6052978347019,-0.580686534164766,0.169728459818356,-3.42126791691987,0.000623298974188382,0.125849729242945
"Zbtb17",500.314585201011,-0.219597935167271,0.079717475475744,-2.75470257753068,0.00587455105795248,0.178865004738359
"Slc4a1",10.2885740677448,2.92132843820482,0.989787630785712,2.95146993894621,0.00316265329630694,0.162463894936499
"Cdk4",1940.77655470529,-0.161727500888807,0.0615363411816571,-2.62816244487761,0.00858475093617076,0.189172869242217
"Ezh1",3369.11923871794,0.150999935433781,0.049960634475392,3.02237825879005,0.00250796940171903,0.15458450406242
"Clic1",2699.93315411389,-0.20083550108975,0.0767962142315645,-2.61517449915134,0.0089181879863942,0.191477615102077
"Pou2f2",138.995015867745,-1.21467748899524,0.41770348473207,-2.90798983823269,0.00363760157617423,0.165293695600578
"Ccl8",55.2668502920983,-1.9781574221485,0.68101000209711,-2.90474062944295,0.00367557548383365,0.165505621632837
"Fxyd5",863.72636808945,-0.467966491879798,0.141846281833323,-3.2991100353951,0.000969918841859748,0.142961408543727
"Kansl3",2892.90135834962,0.16499190221203,0.0480348004981087,3.43484100071418,0.00059290159275056,0.124752736184115
"Rbm25",6323.28112417589,-0.537695830989646,0.191681087988866,-2.80515848814922,0.0050291844279746,0.175442177191596
"Lmbr1",746.136853197337,0.249413971974846,0.0926070507717216,2.69325035077142,0.0070759114920051,0.183799358113277
"Tnfrsf22",244.832630378481,0.351235753569957,0.112803216820433,3.11370334526076,0.00184755148830863,0.152819317785163
"Kif11",49.978164437589,-1.00544805470041,0.321757790960631,-3.12486001255345,0.00177889693969153,0.152819317785163
"Ttll5",715.318903893273,0.3175742130677,0.0920967040171918,3.44826903912238,0.000564191754522428,0.123360569910329
"Slc41a1",2322.33497713942,0.300773965611588,0.0874746137918511,3.4384143304398,0.00058513165091003,0.124752736184115
"Elof1",849.482119898523,-0.299355601751305,0.113052160487598,-2.64794233440718,0.0080983337778321,0.187358326255886
"Anapc1",3261.07833004902,0.23472333838261,0.0882446847354048,2.65991474825267,0.00781604323755529,0.186489606458915
"Srp19",1074.40190384562,-0.342088213887668,0.1227223718725,-2.78749675929563,0.00531169855471025,0.178256380890369
"Rbsn",1977.54635393702,0.193035867486797,0.0641159117756995,3.010732626904,0.00260618229371332,0.15458450406242
"Rabl6",1837.0829336158,-0.212985314154519,0.0687995580591888,-3.09573666114666,0.00196324633950478,0.152819317785163
"Ttbk1",8.71610124140958,1.14340563967025,0.419819225579524,2.72356664488597,0.00645811842955386,0.179591343639077
"Mrpl32",508.235995904866,-0.231665801498936,0.0891656911101563,-2.5981495641943,0.00937276596304827,0.194955482659076
"Plekho1",498.271571362325,-0.63941504333853,0.176349390578568,-3.62584209245484,0.00028802132453358,0.0994497184313792
"Fcrls",579.787419782639,-1.01696705613583,0.367475635081132,-2.76744077443748,0.00564983100541543,0.178370701185987
"Fcgr1",152.400320191865,-0.738805821801797,0.261907797604439,-2.82086225976983,0.00478947626632625,0.174715122460088
"Ncf1",312.518879031883,-0.887466978020012,0.332503193922545,-2.66904797981202,0.00760665832652709,0.184356843030804
"Chdh",2065.26985360572,0.370838218415571,0.111646438794579,3.32154095033776,0.000895218446448296,0.140901744299646
"Gtf3a",783.810968692085,-0.206301870952361,0.0790205510681428,-2.61073693063034,0.00903473637269934,0.192737828552708
"Nbr1",5797.16320140849,0.228976114234971,0.0811284947324065,2.8223882988366,0.00476674240442403,0.174715122460088
"Mlx",479.193945955296,-0.262251151078182,0.0774808864498369,-3.3847205819976,0.000712507444842159,0.131494686131128
"Mybl2",30.9009449463417,-0.885592244610471,0.229265330904874,-3.8627394779454,0.000112122562080235,0.0637638572648772
"Med13l",2675.0044371119,0.349223388600522,0.114296526750491,3.05541558023786,0.00224748863865021,0.153493064495169
"Mtmr4",927.130320328887,0.221305062656279,0.0567100219848252,3.9023977581158,9.52444738154027e-05,0.0591390411145439
"Kdm6b",938.036117097397,0.303038576027061,0.109084197081032,2.77802453642256,0.00546904882373737,0.178256380890369
"Pip4k2b",1712.87936787875,0.203638735587443,0.0735610047984464,2.76829736278621,0.00563500153086728,0.178370701185987
"Tbx3",218.030628883603,0.615773479154517,0.223704639011127,2.75261828219794,0.00591207852294095,0.178865004738359
"Sp2",807.314241378571,0.214994755847379,0.0731499446827768,2.93909662925554,0.00329170430983452,0.162463894936499
"Dync1h1",17633.4659348337,0.344980540757818,0.12284646540722,2.80822520708474,0.00498153763628471,0.175309781358618
"Abca5",1465.02487611713,0.433460610686519,0.139429913371626,3.10880642614477,0.00187844744650201,0.152819317785163
"Cxcl16",261.965054426784,-0.786447209791296,0.239341058181804,-3.28588507030794,0.00101662480783193,0.142961408543727
"Med11",389.587845258284,-0.264232108703452,0.101267342641549,-2.6092529122517,0.00907401502779103,0.193369388476029
"Dalrd3",771.440682996516,-0.348239272504416,0.130355258980148,-2.67146316327331,0.00755213611011329,0.184356843030804
"Ccl9",970.359556783263,-1.04809380904207,0.337542538178361,-3.10507177761471,0.0019023285470986,0.152819317785163
"Atp6v0a1",2504.59040550497,0.253053866890499,0.0932998261153073,2.71226515018104,0.00668251154546725,0.181016993749032
"Ccdc12",723.97049204846,-0.378271640004742,0.102763371172056,-3.68099679574937,0.000232323924963821,0.0877880745495128
"Mrpl24",1686.19413369695,-0.245345612698578,0.0924244711281957,-2.65455251951916,0.00794136763964516,0.187218189173863
"Lyst",1639.42066090118,0.278126702581187,0.0977359533007653,2.84569488697062,0.00443146332207349,0.173008828798686
"Rmnd1",498.086098937599,-0.24428795673781,0.0887147747524836,-2.75363328621843,0.00589377660260903,0.178865004738359
"Rwdd1",1711.60371153023,-0.29239140208986,0.0994831146113055,-2.9391058294895,0.00329160659681389,0.162463894936499
"Utrn",37750.0323402727,0.390194510881148,0.142316968870029,2.74172864964187,0.00611168073445144,0.178865004738359
"Psen1",2216.6806422563,0.148508717268344,0.0562015501161361,2.64243098208968,0.00823132396044028,0.18804106816599
"Epb41l2",23139.2840267678,0.195213146347984,0.0730938442092878,2.67071938081454,0.00756888937394514,0.184356843030804
"Ccar1",2959.81377509019,-0.363893153290273,0.130744731583427,-2.7832337783957,0.00538200108990189,0.178256380890369
"Dnajb12",1829.14754222531,0.178272994841407,0.0551879715136986,3.2302871432257,0.0012366594936519,0.145280720351018
"Frs2",2382.48540011283,0.274259454745178,0.086219670982956,3.1809383127824,0.00146798884426323,0.14803244156936
"Yeats4",558.744542316636,-0.263988941994688,0.0697747381688162,-3.78344582757131,0.000154672001153721,0.0731723139988406
"Sf3a2",653.64520792439,0.299141011599012,0.0990364943035278,3.02051293013465,0.00252346933353634,0.15458450406242
"Wif1",15.4440456381573,-3.29267965292456,0.828782120244706,-3.97291347447549,7.09988449541639e-05,0.0554412246005154
"Vps13d",4617.64053131512,0.28484402196026,0.102271425332789,2.78517700358027,0.00534985103308163,0.178256380890369
"Fbxw11",2894.83231009573,0.175814449667465,0.0663338915703098,2.65044678527737,0.00803853895465696,0.187218189173863
"Ahsa2",966.316660497466,-0.45085131850464,0.147555299298444,-3.05547357938498,0.00224705399719816,0.153493064495169
