"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Icam4",10.820345004571,0.96290430468756,0.337250670233764,2.85515905430263,0.00430152805679923,0.846699465919332
"Tmem79",16.9229695610031,-1.00543011052748,0.350707495037363,-2.86686234185092,0.0041456329148156,0.846699465919332
"Coasy",748.134567751169,-0.251907687585674,0.0844282761674523,-2.98368862922238,0.00284796429447754,0.808464326485743
"Zim1",398.458657958485,1.53717986566935,0.351079082028186,4.3784433318814,1.19530011557907e-05,0.0216518655102851
"Ncan",82.4208040197555,-2.04240901320401,0.778222933400705,-2.62445235875923,0.00867884332064248,0.846699465919332
"Spo11",2.41651552063003,-2.10348392775809,0.791143659162395,-2.65878883486864,0.00784220981364547,0.846699465919332
"Lmbr1",746.136853197337,0.252323446905838,0.0923993161870716,2.73079344434741,0.00631820572342212,0.846699465919332
"Plin5",93.6488291182125,1.29663471909127,0.436662901524195,2.96941809016817,0.00298364343982615,0.810693218143761
"Ttll5",715.318903893273,0.285970857400064,0.0919324142261957,3.11066406563027,0.0018666716637767,0.630184087331009
"E2f3",298.237326849819,-0.295398669332254,0.0772782013700543,-3.82253551577513,0.000132086446658094,0.148291243009277
"Mlx",479.193945955296,-0.281288361737447,0.0771089908320833,-3.64793208550733,0.000264359490783301,0.239432593798192
"Mtmr4",927.130320328887,0.147398909086396,0.0565714532387656,2.60553513561484,0.0091730864750249,0.846699465919332
"Wnt9b",5.51321555594703,2.65473287344908,0.792912041580939,3.34807990575597,0.000813735456480663,0.442204190438004
"Pip4k2b",1712.87936787875,0.21306963377962,0.0734404435656926,2.90125744664149,0.00371668388249171,0.839331639639291
"Vip",6.08910892699175,-2.45528443241424,0.94501126367214,-2.59815361657538,0.00937265534616687,0.846699465919332
"Prss57",9.81196271667141,-1.13861134324871,0.39133121433089,-2.90958477512596,0.00361909220618982,0.839331639639291
"Acsl6",215.789970982189,0.436348077960466,0.146893869422838,2.97049890288086,0.00297316467469083,0.810693218143761
"Kremen1",1765.77215115857,0.256825443996474,0.0884630280148066,2.9031952642802,0.00369376253709142,0.839331639639291
"Galnt10",1842.56865796924,0.211367969396431,0.0775025554603573,2.72723871027125,0.00638668171552423,0.846699465919332
"Rnaseh1",275.355865456313,-0.246688126100116,0.0865678875965911,-2.84964936709198,0.00437674495501212,0.846699465919332
"Acly",5372.6363431803,-0.919098819409907,0.208084137264138,-4.41695763787713,1.00099838518665e-05,0.0197806380898201
"Rps6ka5",988.138845021213,0.240464992752358,0.0828653766896873,2.9018753351336,0.00370936122715791,0.839331639639291
"Gpatch2l",1214.88535532871,0.226036711086691,0.0862364755911331,2.62112649592016,0.00876397366855717,0.846699465919332
"Nedd9",2512.6221015191,0.304876259255435,0.113333096081695,2.69009027191552,0.00714326930985293,0.846699465919332
"Serpinb9b",5.38198769224002,-2.12171048484049,0.758257914992391,-2.79813826257492,0.00513981058165982,0.846699465919332
"Ahrr",19.5920573951602,0.953688460697456,0.329718276360759,2.89243432673409,0.00382269091062657,0.839331639639291
"Dnah12",2.15114095098452,-2.6852629566791,1.01013663277701,-2.65831657772566,0.00785320855769924,0.846699465919332
"Tkt",8716.13737174978,-0.324741824194611,0.095155033866712,-3.41276557842953,0.000643072334602046,0.399384666778419
"Mgrn1",2605.62976445265,0.171759062094522,0.0553518150878885,3.10304299546094,0.00191541810710722,0.630840051427115
"Rabl2",161.595267596901,-0.292981854924018,0.103077925895471,-2.84233362651403,0.00447845989847177,0.846699465919332
"Fmnl3",1289.75230807912,0.189209164882374,0.0651531796215577,2.90406647812733,0.00368349938278187,0.839331639639291
"Npff",68.9352218915523,-0.839970384895606,0.294489365617664,-2.85229445597755,0.00434048731007075,0.846699465919332
"Rrp36",363.108944934682,-0.225300952892976,0.0791777598661089,-2.84550804763818,0.00443406390042986,0.846699465919332
"Cmtr1",1878.02238655574,0.159132277820031,0.0614502715037464,2.58961065469547,0.00960845366313544,0.846699465919332
"Srbd1",550.593916490716,0.267318106175593,0.0738128532822453,3.62156581528455,0.000292825285639432,0.254605729357773
"Mzb1",6.11858508654523,-1.96870582922669,0.754236286776646,-2.61019771090607,0.00904899072152559,0.846699465919332
"Mal2",53.5613298484129,-1.33383829300903,0.416556156953993,-3.20206116448386,0.0013644802271458,0.552405204104843
"Gnal",181.39214374401,0.47814180581845,0.174177245730001,2.74514506079421,0.00604841557079495,0.846699465919332
"Tnfrsf25",74.5972612621856,-0.945954742609471,0.279375442018859,-3.38596240161157,0.000709291009129185,0.409104159876858
"Rin1",91.6752438798854,0.461071291453358,0.163623981884894,2.81787110998015,0.00483432117770628,0.846699465919332
"Ctsw",7.39730348429257,-1.20469165725699,0.440932254241024,-2.73214682226099,0.00629230933540118,0.846699465919332
"Jph3",25.5815978898117,0.785021284733725,0.27883763967282,2.81533470751957,0.00487264556873605,0.846699465919332
"Adam8",107.340215478783,-1.5268844143979,0.504687018370687,-3.0254085380029,0.00248297489262352,0.760175003393765
"Gsta3",285.253940948319,-1.13344926489866,0.426143960368957,-2.65978019239629,0.00781916623659592,0.846699465919332
"Atg16l1",846.748630211235,-0.18735528644629,0.0684774201780936,-2.73601555022112,0.00621880872150575,0.846699465919332
"Syt2",91.8020768859297,0.728519258845856,0.258761897982481,2.81540390809461,0.00487159632919876,0.846699465919332
"Slc27a2",7.46851516662153,2.66299476348148,0.809636004073956,3.28912591594461,0.00100499052298137,0.474901717348825
"Tgm3",2.47824475983343,2.66882372651373,0.945756641797581,2.82189266092929,0.00477411533976365,0.846699465919332
"Acss2",1862.93987445415,-0.999796165718035,0.222257293063405,-4.49837281799709,6.84755404600526e-06,0.0165383646997796
"Atp8b5",54.2712333542272,-0.832826474898507,0.316255188550997,-2.63340019404681,0.00845346766325115,0.846699465919332
"Gne",1740.1217472615,0.158213653806792,0.0610541775985189,2.59136491604516,0.009559606365346,0.846699465919332
"Slc4a2",3031.40047591761,0.135217863703684,0.0523942983374934,2.58077439710499,0.00985789796593617,0.846699465919332
"Slc2a5",5.88963972094049,-4.47381115226337,0.83232750477048,-5.37506105063421,7.65567379705752e-08,0.000832056906633196
"Hgfac",2.51452028216656,-2.13242559996141,0.667400571769602,-3.19512102650335,0.00139772214315528,0.552405204104843
"Cdc7",108.891735806805,-0.467523742825653,0.170873110807128,-2.73608726743067,0.00621745351921765,0.846699465919332
