"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Klf6",7787.19081054282,-0.226479216920423,0.0621216326121807,-3.64573832652324,0.000266625180869346,0.0759598717971788
"Fer",1148.09186303865,0.296653317912585,0.112696581468003,2.63231869191002,0.00848042729790048,0.163952756202593
"Pih1d2",23.6505259302392,-0.534947654321577,0.207664942568265,-2.57601330155053,0.00999468013315624,0.16792825523148
"Mnt",843.448932900254,0.383847083974908,0.121882002337478,3.14933358997564,0.00163643278070477,0.103990456635866
"Trappc10",1647.03134012423,0.178608248506086,0.0683356779477903,2.61368956700108,0.00895703791020951,0.166862571405926
"Galnt1",4303.63072144612,0.284672155707452,0.106978034814296,2.66103369912913,0.00779011599570512,0.160821306495739
"Acvr1b",805.64057427434,0.493547935379591,0.14811689851416,3.33215143127243,0.000861773501757259,0.0907039160734584
"Top1mt",180.073804067139,-0.286649646237057,0.0872009558362822,-3.28723055255536,0.0010117796198741,0.0920095116807531
"Rmnd5b",629.277032514155,-0.160642874683565,0.0620803443802472,-2.58766081740162,0.00966300778510185,0.167344906445173
"Rarg",2212.30879495167,0.216864178483852,0.0749420822545893,2.89375704490212,0.00380662576628334,0.129947616136915
"Sync",49.3635247159007,0.657870520516811,0.230373627274266,2.85566767472736,0.00429464393208827,0.133275901380258
"Cnn1",167.878918226466,1.69082114610146,0.651262864877251,2.59621918780851,0.00942559159250746,0.167344906445173
"Ube2c",31.577778164486,-1.35547384308388,0.515632901265543,-2.62875747408103,0.00856974541305666,0.163952756202593
"Meox1",565.611445015597,-0.506269096723712,0.173383545603783,-2.91993738483489,0.00350101721312949,0.126081765530234
"Jup",4009.34266497111,0.391133268549572,0.145318881623334,2.69155160141811,0.00711204951123728,0.155417546849901
"Klhl10",7.5464380324026,-1.30500008490552,0.390712385190726,-3.34005302716085,0.00083762394596457,0.0907039160734584
"Ddx18",1088.46148785593,-0.222942601347054,0.0613380949569192,-3.63465154083506,0.000278356604385314,0.0759598717971788
"Smo",2926.42733958773,0.238410362021888,0.0867242325052209,2.74906280672516,0.00597659330242269,0.147498117252483
"Clpb",1188.37603921441,0.177113854744752,0.0660450630505452,2.68171225166679,0.00732464326409072,0.156241922632148
"Nup214",1129.38804570166,0.250975459225677,0.0895250971698876,2.80340895636687,0.005056550647903,0.140367383130068
"Nfix",2533.10648129393,0.419940162801261,0.132111019446346,3.17869141091452,0.00147941502050574,0.101434477984901
"Uba1",5870.46749375632,0.27516435613808,0.104194674936177,2.64086774402462,0.00826939935300862,0.163219219166449
"Vwf",5821.70719806469,0.665072265834335,0.220186254444856,3.02049856613959,0.00252358903025169,0.114368859145517
"Siae",723.391073273409,0.247612835938769,0.0952795303111879,2.59880412015102,0.00935491379647607,0.167344906445173
"Supt6",3160.20489565802,0.327868945396858,0.0985455372640162,3.32708060151374,0.000877609849517012,0.0907039160734584
"Spag5",19.6839751212731,-1.46078561768271,0.43115563634871,-3.38807032665406,0.000703862144547529,0.0907039160734584
"Slc39a13",1847.85601522005,-0.219128605706915,0.0774196295752032,-2.83040111286065,0.00464896798222586,0.136754642031992
"Peg3",4026.40509167793,1.14086128113776,0.257688330804056,4.42729120708715,9.5423866249874e-06,0.0193371163629467
"Zim1",398.458657958485,2.09591692946191,0.350906192561822,5.97286959845444,2.33116232593166e-09,2.12578692501708e-05
"Ciao3",529.989130875776,-0.237970717373486,0.0826603583600711,-2.87889772189081,0.00399067733203877,0.130667815407043
"Gmpr2",674.972201789049,-0.164417505117097,0.0631132004506878,-2.60512070284823,0.00918418988940955,0.167344906445173
"Mdp1",1570.91809799542,-0.271354532551847,0.100059418310633,-2.71193394018572,0.00668919222230932,0.152306476592356
"Golga2",2968.41918908212,0.149696880977493,0.0580283334143329,2.5797204946182,0.00988803110934177,0.167444671654759
"Scin",113.313255340594,1.0775114092584,0.305272391360679,3.52967199049889,0.000416075166019088,0.0822570549926918
"Axl",8402.09303843853,0.428933932395794,0.15540741415866,2.76006093221449,0.00577905817498502,0.146244626002675
"Top3a",275.938796716848,0.240217461965986,0.0841016379880144,2.85627566493081,0.00428642795702691,0.133275901380258
"Plin4",16864.5099678108,1.25933320263446,0.447438650327427,2.81453826510718,0.00488473618873485,0.139274503241986
"Dgcr2",2163.61749966768,0.16501746875165,0.060514753618025,2.7268964820258,0.00639330928233926,0.149680583685884
"Zfp959",255.94674133474,-0.27665852147947,0.0932953731545268,-2.96540452248618,0.00302285159545627,0.122845129906246
"Etv3",1298.02054844657,0.29409096809628,0.0824839341706898,3.56543333017672,0.000363255498489485,0.0822570549926918
"Fcgrt",6407.74732401209,0.26192301524799,0.0947541612964667,2.76423759826743,0.0057055976786754,0.146086743123639
"Supt5",4518.80723438958,0.181125801573213,0.0643530993623478,2.81456221017985,0.00488437228841808,0.139274503241986
"Snrnp200",4467.79128112219,0.449419193640687,0.136021652281014,3.3040268670771,0.000953066980185058,0.090729549143146
"Kpna6",1807.04727722058,0.272324962195476,0.101781206680838,2.67559180202514,0.0074597440130804,0.158033554116011
