"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"S100a4",3542.33769622618,0.482846951160048,0.18618008072161,2.59344044372844,0.00950209948767406,0.605270354126123
"Itga3",768.090580754162,-0.33448832848508,0.11030450121014,-3.03240869425491,0.00242610481170163,0.432116476270658
"Ifrd1",2096.69351511683,0.24591639444863,0.0883933670558273,2.78206841349663,0.00540136527058846,0.568098013320078
"Tat",10.6268595337425,-2.15180440620877,0.580017526177145,-3.70989549297098,0.000207344819690092,0.225002111642387
"Ltbp1",1857.05959776091,0.413279661474419,0.143672849718409,2.8765327776572,0.00402070434881366,0.502321477567533
"Slc9a3r2",4503.16432087854,-0.256730282800995,0.081439047521146,-3.1524224633685,0.00161921818291092,0.385425060738574
"Ddx23",3750.30366510172,-0.188573822042131,0.0699530783567378,-2.69571870848151,0.00702369517093461,0.593723681848699
"Map3k11",2436.41457272744,-0.261768106502513,0.08531120952172,-3.06839051948816,0.00215215170592619,0.418504286499758
"Ndrg1",104183.353039115,-0.289610675597777,0.103734090751528,-2.79185630779253,0.00524066231163964,0.561645008782499
"Dennd2c",109.374016316895,0.41377920190654,0.13341829859595,3.10136770039055,0.00192628928694143,0.403325737459319
"Rpa3",357.695157482709,0.338235869587922,0.121349326927367,2.78729085815507,0.00531507499737851,0.564271318853147
"Iglon5",149.606118724475,0.559907305789195,0.17049005226327,3.28410542642445,0.00102306643778478,0.360088420697426
"Dedd",803.46173204599,-0.17611675908609,0.0664987031279467,-2.64842396621228,0.00808680378584881,0.593723681848699
"Cd34",6957.50717470747,0.501019304575496,0.136369692562915,3.67397839768794,0.000238802931031588,0.225002111642387
"Rnd3",2148.69178804208,0.361940074026893,0.114373430893543,3.16454679377224,0.00155324683404784,0.381777941938303
"Plxdc1",508.458654044906,0.699865744682955,0.201318772050882,3.47640578945151,0.00050818273663994,0.290595102298331
"Etv4",330.218544705815,0.509689639481234,0.193845426621046,2.62936117898536,0.00855454507336882,0.594003078347698
"Ints2",479.398482923984,0.227104187859128,0.0835218575107325,2.71909886379078,0.00654600395849039,0.587399950449775
"Lsp1",1512.59224622507,0.56123733452155,0.208473206770515,2.69213172865592,0.00709968969709164,0.593723681848699
"Etnppl",3304.63039333272,-0.538021301802898,0.185997792236638,-2.89262197864367,0.00382040803062845,0.497879920751385
"Tlcd1",585.357545535744,0.311797676398282,0.108027597344779,2.88627798879164,0.00389827668822312,0.497879920751385
"Arfgef3",105.462798653515,0.641220140771938,0.194692531563133,3.29350147960868,0.000989478208508141,0.360088420697426
"Rspo3",32.698862487971,-0.644521303013953,0.246168720315705,-2.61820958482204,0.00883924963379685,0.594003078347698
"Ascl1",8.41624302139224,1.33913465313782,0.51204588920149,2.61526297032896,0.008915878093964,0.594003078347698
"Tbk1",886.527068174822,0.134339365372797,0.0464635200247281,2.89128686981316,0.00383667728491988,0.497879920751385
"Osbp2",120.686977646694,0.317319738451677,0.122955109909288,2.58077715261924,0.00985781928772869,0.614057074980618
"Aebp1",3293.7687336746,0.393388926005469,0.149116706028069,2.63812778919232,0.00833651605994144,0.594003078347698
"Rsad2",441.413687251062,-0.474167635608401,0.175290595347475,-2.70503751024674,0.00682966769442018,0.593723681848699
"Srp68",2941.87941100288,-0.14433592210726,0.0547975000793844,-2.63398735157921,0.00843886315244048,0.594003078347698
"Nxn",1086.5590104015,-0.273817454231962,0.0785223952992763,-3.48712559249305,0.000488242018060293,0.290595102298331
"Galnt16",4433.39685022876,-0.350830186069857,0.114335043936923,-3.06843968384185,0.00215179761733072,0.418504286499758
"Fancc",569.461261578503,0.172179442136128,0.0638459166861811,2.69679646049149,0.00700100483399338,0.593723681848699
"Nkd2",296.052300116933,0.617911110530395,0.184093661107352,3.35650400352497,0.000789345781054084,0.35710426279788
"Plpp1",2146.43457571326,-0.248690522234602,0.0837094189198429,-2.9708786113154,0.00296949127885812,0.463097284750474
"Scara5",6530.86145879267,0.454112211292129,0.168749247914233,2.69104731964751,0.00712280910178542,0.593723681848699
"Osr2",672.364092023601,0.573310402977522,0.2064430508489,2.77708743704403,0.00548484218376489,0.568939157346218
"Dscc1",13.2430352272114,0.816719258344138,0.313433904014138,2.6057144676579,0.00916828555568697,0.597471660829398
"Col2a1",470.182501089964,0.892418233923965,0.291166945987303,3.06497095986603,0.00217691133381536,0.418504286499758
"Nit2",434.809518769278,0.327473323671286,0.0911532653496782,3.59255724317771,0.000327448692124246,0.243534584125226
"P2rx6",54.8543204483139,0.644510716190046,0.229705108792659,2.8058179444838,0.0050189039940883,0.551725335420563
"Il15ra",257.560724832665,0.587965472489926,0.215977919029481,2.7223406685832,0.0064821282643148,0.587314906704533
"Kcnk5",971.984462021228,-0.395027875106335,0.133455906408714,-2.95998795209966,0.00307651073352557,0.468524237628744
"Agpat4",905.259464695758,-0.212310349670945,0.0627148709995579,-3.38532705699804,0.000710934925222087,0.342050456681852
"Ptk7",167.385507938578,0.508214840671828,0.166338435651784,3.055306121405,0.00224830912517648,0.420426771072873
"Adamts10",1131.90911728825,0.500317892024863,0.170690714449059,2.93113713677834,0.00337723657778646,0.468524237628744
"Mzb1",6.11858508654523,-3.006450810079,0.784817252095245,-3.83076544514357,0.000127745237522683,0.225002111642387
"Scgb1a1",21.4413021453605,0.890852371654405,0.29813398712537,2.98809397829503,0.00280723219815782,0.454884231993139
"Rtn3",15012.3548014283,-0.150686241835904,0.0547776259771041,-2.75087207866379,0.00594368487182978,0.579329939683995
"Tjp2",4569.40844059008,-0.268458848828543,0.101824170906781,-2.63649432583462,0.00837676011535721,0.594003078347698
"Rabgef1",1799.54041902862,-0.249462731104213,0.0925737582856413,-2.69474563552321,0.007044238365599,0.593723681848699
"Paox",467.001853654068,0.29084349957919,0.105292171608098,2.76225188575009,0.00574041733502409,0.572126815075874
"Cd151",13231.2294400046,-0.173381926724901,0.0589991844033549,-2.93871734801544,0.00329573484651097,0.468524237628744
"Rassf3",2286.09076252347,-0.209845698443031,0.0774841712725423,-2.70823956682613,0.00676411765417698,0.593723681848699
