"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tulp3",579.695420114807,-0.174006772250643,0.0617392659498897,-2.81841336422552,0.00482616332588618,0.938826181513708
"Tmem39a",229.303997799487,-0.198164868051134,0.0754066578735237,-2.62794922410575,0.00859013367887437,0.983048368828184
"Relb",154.62503216985,-0.298102141215465,0.103392282875663,-2.88321461645212,0.00393639148428554,0.910056037313504
"Ddr1",1987.96691561516,-0.219296227572092,0.079003804025538,-2.7757679554418,0.00550714979587934,0.938826181513708
"Crot",1106.27562514743,0.172276858798645,0.061461564095573,2.80300153980387,0.005062942761766,0.938826181513708
"Senp3",1768.59263688599,0.0970067349782741,0.0338176483325775,2.86852397376268,0.0041239194420528,0.910056037313504
"Trh",32.603014122363,3.35072951208691,0.983778981962615,3.4059779417144,0.000659275056531433,0.648145074604382
"Inpp5k",1079.77186276457,0.118069506528547,0.0412407379274036,2.86293389648812,0.00419738122147597,0.910056037313504
"Tcf23",19.9891779162091,0.852755075263917,0.21758391353173,3.91920092539175,8.88430288903185e-05,0.235216854710945
"Sulf2",3479.76437890032,-0.158567829816549,0.0581282399289092,-2.72789663011434,0.00637395785298387,0.940925568916026
"Scube2",36.8978901258906,0.71552289529445,0.213163535532025,3.35668524876269,0.000788828569897897,0.648145074604382
"Pou6f2",49.0504194204457,0.698468667565356,0.213641559093429,3.26934829781833,0.0010779552241693,0.67433263213109
"Stc1",100.129841132669,0.295860723363216,0.1141224661134,2.59248449003222,0.00952854776865504,0.983558784599534
"Cyp2j9",765.74646489004,0.181687815407458,0.0684206046558473,2.65545468826736,0.00792015730875803,0.965672602501314
"Ncf1",207.370213295547,0.298007892565815,0.108221507875897,2.75368453475583,0.00589285387663112,0.938826181513708
"Etv4",193.546546131002,-0.214492583867906,0.0801508009329158,-2.6761127945238,0.00744815738594873,0.964540878164906
"Erbb3",350.949073783185,-0.413880162756969,0.116755110400553,-3.54485693463067,0.000392826238381035,0.538703192382216
"E2f2",28.8964517079951,0.502668940977911,0.176186705653467,2.85304693741527,0.00433022251493515,0.913102142352874
"Etnppl",777.498542358829,0.438802146286909,0.169184296645562,2.59363401324529,0.00949675199556321,0.983558784599534
"Arid3a",190.178377292569,-0.226485120707629,0.0800066586218168,-2.83082839114931,0.00464276236867169,0.938826181513708
"Npffr1",119.409645380198,-0.686294422035619,0.228537996677342,-3.00297732549285,0.0026735234992783,0.897249548462018
"Castor1",76.2108367172917,0.397713390775344,0.142287381126577,2.79514168878787,0.00518769731339029,0.938826181513708
"Shmt1",124.335043099715,0.244703988940991,0.0941252574805404,2.5997696632233,0.00932863523613544,0.983558784599534
"Fam20a",330.799894861943,0.22490023401555,0.081225406595192,2.76884097529236,0.00562560859601012,0.938826181513708
"Rab37",145.103863337371,1.51176248822949,0.567193259715258,2.66533930425835,0.00769106793903526,0.964540878164906
