"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Scml2",35.4717879423715,0.472930817580006,0.179567998244364,2.63371437117888,0.00844565025062903,NA
"Gna12",2789.25596961446,-0.206297430970209,0.0598277809643925,-3.44818790944278,0.000564361257921656,0.0981292297302615
"Fmr1",2502.98773736832,0.149585668566033,0.0502535234158126,2.97662051132846,0.00291444514438464,0.167382733122183
"Gm38393",587.829824172878,0.468499146565064,0.175452991131304,2.6702260448467,0.00758001984929033,0.220335268335236
"Kctd10",1765.26998815653,-0.118209868356541,0.0344496108102064,-3.43138472616704,0.000600508286506901,0.0998044772174469
"Zdhhc4",481.810808351341,-0.167693275561863,0.0571107844366256,-2.9362803753457,0.00332173942433802,0.167382733122183
"Siae",567.582565743294,0.137170018530222,0.0510468688021148,2.68713873640255,0.00720670126501069,0.2174159440912
"Nr2f6",587.081818402987,-0.296077110649448,0.083129937051025,-3.5616183670116,0.000368575873508722,0.0826487518263129
"Slc9a3r2",794.610853577285,-0.261390434034385,0.0679926079406503,-3.84439488278709,0.000120850272766012,0.0682900721346181
"Uck1",980.315740186091,-0.149205078266933,0.0562717734078613,-2.65150837144381,0.00801331264908458,0.224298041804941
"Arrdc2",364.720201144699,-0.545217433068375,0.193186784840028,-2.82222944762941,0.00476910429626859,0.195268065302922
"Relb",154.62503216985,-0.309114925564017,0.107099028199897,-2.88625331863014,0.00389858229330661,0.176523307876739
"Lipe",270.041038682008,-0.304691439450513,0.0955924147818632,-3.18740184716332,0.00143557172772707,0.131690401283119
"Btbd2",1958.14223036432,-0.144381248430643,0.0442646684920659,-3.26177182274667,0.00110718225071566,0.11586047152489
"Csnk1g2",3593.37557280758,-0.170165935440808,0.0533834168688838,-3.18761790499016,0.00143449960005908,0.131690401283119
"Brd8",1896.14911132931,0.146477969416978,0.0488076357310756,3.00112814773604,0.00268981340826798,0.165549649618847
"Ruvbl2",544.545165115349,-0.197180740678085,0.0551838465567594,-3.57316049861212,0.000352698432593116,0.0826487518263129
"Efnb3",4231.14718778532,-0.177898595251773,0.0438649042591602,-4.05560204122918,5.00053357425185e-05,0.0610304879039119
"Ikbkg",1556.09916280087,0.110347309919483,0.0393276750088787,2.80584371932922,0.0050185025695241,0.198441544863398
"Ddx56",751.583919588798,-0.161002956296131,0.0571950236816651,-2.81498189759021,0.00487799815585261,0.196863215231223
