"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Apoh",8.04838603304588,0.821430558531178,0.312074443945907,2.63216221150604,0.00848433439451188,0.582642936261014
"Sec24b",1748.95142695899,-0.120736389216004,0.0433823734769238,-2.78307477298877,0.00538463949076724,0.570920159793582
"Mcm3ap",1947.69919507897,-0.138216280997388,0.0535965465377244,-2.57882811348867,0.009913610172813,0.582642936261014
"Rnd2",1472.55818250562,0.257113056735736,0.0984409481648235,2.61185067321012,0.0090053578876762,0.582642936261014
"Smg5",2258.71520500302,-0.105382821228064,0.0379598237722747,-2.77616729361725,0.00550038982095163,0.570920159793582
"Aif1l",237.714456195503,0.314516826727021,0.0941103054723039,3.34200197468896,0.000831764689856946,0.51867252063714
"Slc25a42",959.034189170251,-0.286122213690756,0.0935257416269361,-3.05928837038327,0.00221863477784102,0.547777270637337
"Med25",1737.83752344631,-0.137688128301545,0.0486357950018774,-2.83100396109964,0.00464021463807934,0.564331224181392
"Tfam",1078.57259176292,0.11666783386085,0.0425475666894138,2.74205654843894,0.00610558294585994,0.574649965942125
"Pde1c",346.656229387843,0.323479049098909,0.104639700348327,3.09136062146684,0.00199241495440416,0.547777270637337
"Gab2",753.442654950221,0.156396810960828,0.0567355564763099,2.75659252634865,0.00584070853996219,0.570920159793582
"Arid3b",131.06266753369,-0.306778584066726,0.103773479899879,-2.95623298325071,0.00311421750524181,0.547777270637337
"Ndrg1",3455.26494556402,0.208585826611638,0.0636670309620936,3.27619842577278,0.00105214611480422,0.51867252063714
"Plekha8",589.553489987347,-0.185280402627615,0.0616974631130375,-3.00304734228955,0.00267290847757606,0.547777270637337
"Il27ra",32.7650504789486,-0.598032492610286,0.202164875957912,-2.95814240617538,0.00309499106101819,0.547777270637337
"Tyrp1",7.44705457616017,1.2395352671977,0.402722490066515,3.07788935997334,0.0020847229977689,0.547777270637337
"A530013C23Rik",11.5222247216622,-0.75143301764533,0.279791750890585,-2.68568681976326,0.00723808978338186,0.582642936261014
"Usp19",4090.43319994058,-0.146552946086497,0.0510088544166461,-2.87308836402081,0.00406480406254863,0.557116405951625
"Khsrp",2632.35910923344,-0.146899169792683,0.0526537950978322,-2.78990658735501,0.00527232507621431,0.570920159793582
"Mid1ip1",1983.04086090778,0.198363986160722,0.0686581599417388,2.88915383588852,0.00386280048523285,0.557116405951625
"Rarres2",173.925777917161,0.543851069978751,0.195200197060595,2.78611947205118,0.00533432072753989,0.570920159793582
"Kif19a",85.2750321820048,0.387362667820137,0.128181267772511,3.02199123593945,0.00251117818591833,0.547777270637337
"Nxf1",2435.44119215903,-0.177827038009725,0.0688518158961828,-2.58275015255747,0.00980162763251752,0.582642936261014
"Tnfrsf13b",39.1588952354776,0.517414454202944,0.176776134875441,2.926947433077,0.00342306732177924,0.547777270637337
"Sptbn4",6400.34070650524,-0.191904800028013,0.0624547470716763,-3.07270158035823,0.00212130506235587,0.547777270637337
"Mplkip",366.634963336399,0.159703615791603,0.0615161295699781,2.59612587638387,0.00942815181788337,0.582642936261014
"Pea15a",13061.0596364008,0.144718744789461,0.0547570466992459,2.64292458255338,0.00821933408968573,0.582642936261014
"Nit1",962.136820743085,-0.115943195489843,0.0402021126831263,-2.88400752477136,0.00392649370875415,0.557116405951625
"Chfr",905.251356455895,-0.171558336287349,0.0577729401343875,-2.96952753119854,0.00298258084896629,0.547777270637337
"Srsf6",4506.30729801452,-0.123664106720651,0.0419750482471365,-2.94613376005082,0.0032177321970899,0.547777270637337
"B4galt5",1243.266584055,-0.183422863894052,0.0615538907809764,-2.97987440869847,0.00288366585933549,0.547777270637337
"Uchl5",956.507560031711,0.169493281775877,0.0611258143694216,2.77285928252053,0.00555661429363538,0.570920159793582
"Pmp22",493.707064491601,0.283233390671203,0.10752942226613,2.63400829933053,0.0084383425311129,0.582642936261014
"Kdm6b",904.971848852337,-0.316344118817085,0.0835676237817595,-3.78548658560918,0.000153408109810062,0.402403022180342
"Ybx2",50.7776440640656,-0.569645144343224,0.185910073655844,-3.06408971359857,0.00218333425447152,0.547777270637337
"Ptger1",86.216115003014,-0.419521184298907,0.140271740820178,-2.99077477648698,0.00278270648858715,0.547777270637337
"Fabp7",656.571915167161,0.495917782389962,0.121150949113422,4.09338751383354,4.2511635740736e-05,0.337655752143419
"Sgk1",2463.68377949031,-0.608571058743336,0.233135333601112,-2.61037676847639,0.00904425508430464,0.582642936261014
"Pex7",679.024225291933,0.16595305983156,0.0502821664013887,3.30043575503096,0.000965348127517582,0.51867252063714
"Npffr1",119.409645380198,0.658447320726268,0.229450812472175,2.86966654696905,0.00410904873318252,0.557116405951625
"Kcnmb1",40.9792082072892,0.596986904840624,0.21798645275961,2.73864222883138,0.00616934689301758,0.574649965942125
"Adcy1",40224.3703231566,-0.282149340637338,0.108131677730279,-2.60931252117556,0.00907243437836398,0.582642936261014
"Twistnb",541.045844604875,0.189936238625418,0.0620884787122917,3.05912211999191,0.00221986640393574,0.547777270637337
"Ern1",479.290608258429,-0.243676953813893,0.0855503690645811,-2.84834485786897,0.00439472745484054,0.557636701052464
"Gga3",1953.62415008139,-0.179103360387337,0.0610742582972803,-2.93255072399811,0.00336189999902554,0.547777270637337
"Recql5",757.156738705453,-0.197483676271554,0.0710673109252442,-2.77882578784059,0.00545557753831608,0.570920159793582
"Itgb4",339.236824897576,0.338187587523127,0.113998948078296,2.96658515910916,0.00301126955704385,0.547777270637337
"Aspa",502.998319080374,0.283774655029403,0.110061986063602,2.57831668479447,0.00992829623760005,0.582642936261014
"Sec14l1",7174.40216958732,-0.136817248392011,0.0508426585717452,-2.69099319814177,0.00712396473133081,0.582642936261014
"Per1",1709.1863592323,-0.227118771912596,0.0815485688447426,-2.78507366996224,0.0053515562798689,0.570920159793582
"Net1",1095.48593057489,-0.311872053250406,0.119296354386706,-2.61426306657667,0.00894201569932633,0.582642936261014
"Dapk1",5143.1771507137,-0.179508457518199,0.0691655283846199,-2.59534571210065,0.0094495818038179,0.582642936261014
"Atxn7",1118.11211938808,-0.27592171332641,0.0924392295676724,-2.98489845292809,0.00283672478626604,0.547777270637337
"Nudt13",400.217276930349,-0.180190879420582,0.0625734211544598,-2.87967121017386,0.00398090084879495,0.557116405951625
"Zswim8",4652.70590981915,-0.185621386182646,0.0686557359144942,-2.70365445377825,0.00685815665649396,0.582642936261014
"Naa16",354.911651766831,-0.264583594742833,0.0927849180091113,-2.85157976554823,0.00435025700890726,0.557636701052464
"Bnip3l",4300.18438875913,0.140291047823758,0.0418116807942885,3.35530753987104,0.000792767978986994,0.51867252063714
"Ednrb",1349.89335023525,0.162059786678221,0.0605832269421633,2.67499429888299,0.00747305209919012,0.582642936261014
"Acin1",3745.32150062581,-0.148727367473237,0.0554323085297055,-2.68304480578391,0.00729552153532638,0.582642936261014
