"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Axl",1376.39235252912,0.126568319280884,0.0485522225155356,2.60684913528697,0.00913796118831663,0.594916227309313
"Cd36",43.0322073322521,-1.42151262066391,0.489927598784786,-2.90147487953285,0.00371410556741826,0.517542148891475
"Lipe",270.041038682008,-0.270392555595824,0.0919914874502203,-2.93932148604665,0.00328931692767051,0.50967678982464
"Efnb3",4231.14718778532,-0.166002269519499,0.0421826149382222,-3.93532429799847,8.30844295561811e-05,0.197973578746468
"Cul3",5162.9773978911,0.113146986499303,0.0377244019905624,2.99930497314734,0.00270596299711304,0.50967678982464
"Eif2b2",670.3687011853,-0.157517346979489,0.0566327420193351,-2.78138301913248,0.00541278342048469,0.555267401698467
"Hapln2",671.368854792031,-0.25029473264462,0.0939865647850871,-2.66309055147352,0.00774265755261202,0.571182799268233
"Ndrg1",3455.26494556402,-0.191370804943785,0.0637379729391869,-3.00246142321429,0.00267805913058073,0.50967678982464
"Eif4g2",20009.76761521,0.089207650647254,0.032224316023235,2.7683334095573,0.00563437825066515,0.555267401698467
"Fbxw9",314.40404033748,-0.201048079961793,0.0737397672195771,-2.72645395479926,0.00640188840640422,0.557423609372493
"Nutf2",729.752429216289,-0.175010929541999,0.0636111372804444,-2.75126238932693,0.00593660704992185,0.557423609372493
"Tbx1",25.229487159569,-0.637014415592334,0.220744696044513,-2.88575185273707,0.00390479899105477,0.522716575049736
"Rarres2",173.925777917161,-0.601855619459452,0.194838875799219,-3.08899143967379,0.00200837225809977,0.473816773920806
"Wnt2",128.503460332145,0.431643881205152,0.159382536198517,2.70822570339528,0.00676440023268669,0.55810444832196
"Cfap161",54.4579880147972,-0.804073164575864,0.308935873331579,-2.60271866748494,0.00924878139427894,0.595621521791564
"Plin5",21.0780730045687,-0.693191026706633,0.239679022531808,-2.89216394236019,0.00382598245240805,0.521249786466077
"Nelfb",1270.18612101266,-0.127285914796618,0.0379041411490358,-3.3581004855417,0.000784800778427649,0.343233891501358
"Tppp3",734.896953182857,-0.477773807562179,0.130533074281754,-3.66017432892838,0.000252043713020263,0.286427972899965
"Mtmr1",2098.78251398177,0.143621206746007,0.0551699294439835,2.6032515936391,0.00923441594758764,0.595621521791564
"Xk",911.204035328595,0.156195783576009,0.0581638806700983,2.68544295491461,0.00724337383657558,0.566189808580803
"Cacfd1",1040.35753757039,-0.114517634425833,0.0422870013050416,-2.70810487600547,0.00676686350833776,0.55810444832196
"Macroh2a1",1672.91225395962,-0.128527052425356,0.0391058264401154,-3.28664713485024,0.00101387792242843,0.365838162750284
"Pacsin2",1796.64042350107,0.135652490823565,0.0508629550402914,2.66701945878108,0.00765272408847088,0.568996739085496
"Acot8",244.66443553194,-0.22411365710103,0.0790897943807436,-2.83366088957233,0.00460181364755853,0.555267401698467
"Etv4",193.546546131002,-0.2094246015456,0.0800153705624513,-2.61730465126254,0.00886272013133658,0.585391810797543
"Arid3a",190.178377292569,-0.227353206066459,0.0799053201884457,-2.84528246092098,0.00443720563866898,0.554747022576405
"Npffr1",119.409645380198,-0.630667218867355,0.228235245931566,-2.76323324337229,0.00572318525755162,0.555267401698467
"Slc16a7",1685.25432125026,0.236959497885984,0.0808707309696103,2.93010209064426,0.00338850658090383,0.50967678982464
"Ddit4",1399.81757334299,-0.355192368922643,0.121326689098997,-2.92756994821496,0.00341622207168637,0.50967678982464
"Wif1",26.9353581145224,0.618787391075091,0.226854209291152,2.72768750030518,0.00637799985064047,0.557423609372493
"Acsl6",7329.32027548217,0.137126648297908,0.0334300396057373,4.10189906787829,4.0977302582768e-05,0.139486737991742
"Gabrg2",6240.19038968656,0.163779201753006,0.05628681889042,2.90972566902126,0.00361746124587858,0.517542148891475
"Dynll2",18956.8217957438,-0.164515300365879,0.0541602475742092,-3.03756551593424,0.00238497553910612,0.489906871946729
