"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Klf15",599.082840267524,-0.359053859088988,0.0891224424315131,-4.02877041172773,5.60693418556008e-05,0.0785442384876542
"Aldh1l1",1340.9424350402,-0.241358679449279,0.0722458532343353,-3.34079630378802,0.000835384880232677,0.251792065000532
"Adipor2",1992.3596221447,-0.288880737208272,0.0949029647079513,-3.04395903855329,0.00233486928939235,0.284909156546514
"Rtn2",1553.4384492463,-0.181403127277287,0.0696987670240448,-2.60267340474913,0.00925000240552377,0.448426759310315
"Pglyrp1",119.536372061363,-0.479032538542579,0.12439654015338,-3.850850979874,0.000117708108690981,0.0999167992260722
"Uri1",1427.44339735722,0.137901585863723,0.0438217781372509,3.14687335214496,0.0016502642511892,0.281196354384764
"Asb7",554.138283934883,-0.136680294406725,0.0489435667088482,-2.79261001184892,0.00522846853644427,0.374246728218182
"Ddias",21.3573223962797,0.65509370866379,0.223514716930399,2.93087505673186,0.00338008698047207,NA
"Maz",3362.31029067378,-0.142883027464208,0.0453572705506479,-3.15016811482646,0.00163176536184556,0.281196354384764
"Cln3",324.517080403371,-0.180597672421858,0.0656304469967584,-2.75173613293808,0.0059280264752665,0.389324666605002
"Rexo5",22.0994985117117,0.511051509521736,0.195142421298264,2.61886424346771,0.00882230493694596,NA
"Cask",2197.90510752201,0.121901208421463,0.0458447852941913,2.65899834930426,0.00783733469845232,0.417805361476908
"Atrx",9341.12445122864,0.18143515890885,0.0680761400744607,2.66517988109195,0.00769471516327645,0.417805361476908
"2610002M06Rik",2300.52789544988,0.161618868513738,0.0611154624083266,2.64448409853998,0.00818155507727243,0.420327392094871
"Dcx",719.856705050592,0.464207733657321,0.169058791185605,2.74583611063255,0.00603569066135851,0.390714198622856
"Tsc22d3",1855.35087592941,-0.455639237607903,0.137484136046668,-3.31412227410178,0.000919312961163093,0.251792065000532
"Plat",1088.87256577679,-0.286372483536632,0.087343570842144,-3.27868989984612,0.00104290168803581,0.259013721454687
"Casp3",239.168227681153,0.228311053935622,0.0793882475430697,2.87587975552375,0.0040290316428374,0.341751274645595
"Gpt2",2220.56334994806,-0.307002060424048,0.077547733216355,-3.95887858601263,7.53025031539251e-05,0.07995243272368
"Mt2",2375.39322084288,-0.522562752412929,0.15790493309977,-3.30935039301626,0.000935127270693157,0.251792065000532
"Mt1",3300.92750921318,-0.505841678251215,0.143601219902475,-3.52254443656365,0.000427425380833323,0.187787130248185
"Emc8",2206.07265756554,-0.105600647141117,0.033926093967539,-3.11266741294054,0.00185404825438513,0.281196354384764
"Cog8",927.285592983877,-0.113838621217264,0.0391994561135115,-2.90408675282678,0.0036832608498909,0.330481876679296
"Egln1",2449.45677832285,-0.172268324002374,0.0491500846031333,-3.50494460779407,0.000456702293753082,0.193961464156934
"Cryab",2074.72730534672,-0.32823858451929,0.108671092674077,-3.02047744659873,0.00252376503108814,0.297734169084204
"Ldlr",520.807369881242,0.285127532387175,0.0966922693127335,2.94881415457302,0.00318995740481615,0.309644441449592
"1700017B05Rik",581.468756281801,-0.304799689271409,0.107457164794448,-2.83647618894888,0.00456143795051095,0.352225945014909
"Csk",538.516617963421,-0.185136132574276,0.0596126005649257,-3.10565435528415,0.00189858500818732,0.281196354384764
"Lrrfip2",1017.17342017032,0.117768969826469,0.0393647323724908,2.99173810486185,0.00277394123234227,0.30549337186901
"Acsl3",7428.24918681001,-0.149205849006634,0.0487610207089835,-3.05994105203678,0.00221380559532564,0.283070493800218
"Chpf",2120.81019957265,-0.170980614363273,0.0518841031348153,-3.29543355349129,0.000982699400159565,0.255521899131286
"Dnm2",1441.87357526749,-0.153413528452871,0.0381410431992325,-4.02226881030768,5.76402205733938e-05,0.0785442384876542
"Scaper",1429.60682728291,0.144989955879677,0.0503806373940471,2.87789046306922,0.00400344122805369,0.341751274645595
"Jdp2",694.819905119208,-0.239512354245083,0.0847285682357509,-2.82681932708526,0.0047012844543706,0.356542054959141
"Rxylt1",750.569585728399,0.167494077178565,0.0550555239212174,3.04227560195854,0.00234796809021144,0.284909156546514
"Tmem109",838.027939494114,-0.126902499072013,0.0466922586339745,-2.7178487994512,0.00657078575513639,0.394898025029211
"Pbx2",1268.16221546929,-0.100221260706199,0.0376849528693758,-2.65945033959809,0.00782682674599119,0.417805361476908
"Nostrin",94.5139520160644,-0.447447839168946,0.135138185977717,-3.31103925904945,0.000929501671115377,NA
"Cactin",732.253756002512,-0.167311152635828,0.0540114104267509,-3.09770012139809,0.00195028668204773,0.281196354384764
"Arl4d",296.223725942777,-0.594534462514714,0.205986339473101,-2.8862810224964,0.00389823910928259,0.335590976293037
"Cebpa",404.986696864739,-0.371662571336031,0.104694883239543,-3.54995927055637,0.000385290756153261,0.18568609772843
"Rundc1",1128.96606722035,-0.160714329919551,0.0503641653950264,-3.19104523343142,0.00141759084457398,0.268605680247996
"Epn1",7827.20240892005,-0.150245202824384,0.0513846905520986,-2.92392931065822,0.00345643230300319,0.318956949700601
"Lzts2",969.926840472597,-0.241549386922433,0.0836190109312457,-2.88868983538974,0.00386850443943619,0.335590976293037
"Parpbp",14.8511401548327,0.752380662288123,0.283202664889858,2.65668637892492,0.00789128171553128,NA
"Rabgap1",2992.67699075031,0.122512051930856,0.0473702585193486,2.58626521704153,0.00970222438995946,0.457297987290437
"Grhpr",558.835529471949,-0.205342412094805,0.0770732306165154,-2.66425074506743,0.00771600245294423,0.417805361476908
"Thrsp",979.437180635871,-0.37684945772479,0.121997663172351,-3.08898914885278,0.00200838774421266,0.281196354384764
"Pim3",793.135011806891,-0.220739054482864,0.0817706230771123,-2.69949091955311,0.00694456508921259,0.409632887970637
"5031439G07Rik",4623.43043353819,-0.137432884817976,0.0470127824747989,-2.92330888714461,0.00346332758067552,0.318956949700601
"P2ry14",74.8292425406621,-0.423221177945825,0.142254836030415,-2.97509167178919,0.00292901003571138,NA
"Tcaf1",11633.9178610064,0.122588123023101,0.0457281443136932,2.68080248746049,0.00734458517856862,0.417805361476908
"Rbm42",1322.40568965277,-0.173519144124964,0.060806822003771,-2.85361310469741,0.00432251379440648,0.349972692756554
"Igflr1",5.34909966665046,-4.14532280188761,1.55249404090821,-2.67010545139522,0.00758274286796865,NA
"Pnpla7",673.069995017627,-0.319477506957631,0.0588673276951019,-5.42707677529267,5.72844918347185e-08,0.000729861710466148
"Stox1",65.5514494368502,0.376947549877783,0.140119164861366,2.69019266743943,0.00714107773348751,NA
"Rnf139",1167.10663330614,0.112779581671597,0.040120399739259,2.81102836473582,0.00493834321458015,0.369168111684851
"Mxd4",2757.56621909898,-0.187231420596794,0.0612690600704818,-3.05588857379907,0.00224394630514261,0.283070493800218
"Atp11b",3310.89859477355,0.251880801421431,0.0943035176465154,2.67095870554451,0.00756349509251915,0.417805361476908
"Vnn1",3.13065423002932,-1.71173392135117,0.664272579036567,-2.57685470599102,0.00997038502123963,NA
"Arid5a",283.07731649349,-0.372239965652427,0.10769952498888,-3.45628233449368,0.000547681337557483,0.20523552711235
"Gch1",45.1339721442726,-0.483079242986716,0.14517954640338,-3.32746075431648,0.00087641333003552,NA
"Bclaf1",5675.80634897008,0.142138175109194,0.0474097706775244,2.99807767635075,0.00271688417273116,0.30549337186901
